製品名,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）.1,ワイヤレス筋電センサ（乾式）.2,Unnamed: 4
3024,-0.0035136251389890167,0.000882675857536248,-0.1226017958773076,
3025,-0.005089534428665606,-0.008963634473229542,0.019889349587672925,
3026,-0.02032857446170778,0.0010077411210816112,0.011864441595551636,
3027,0.02440246476534595,-0.004875037369733778,-0.014821109859828669,
3028,0.031295243255963556,0.003126870044138045,-0.03778929478459896,
3029,0.032279631013530236,-0.010904566647476766,-0.02801518318481381,
3030,-0.005214331958716815,-0.0011793774547351268,0.033925034933606234,
3031,-0.003343685657661802,-0.0011291723877697212,0.0089381695648127,
3032,-0.12540139008018525,-0.0029253514566923064,-0.023089509297068125,
3033,0.06753160477700068,0.0001775053283982655,0.12439919834201646,
3034,0.06319844891735052,0.0015570879574111256,-0.07131530752401682,
3035,0.002366372344259563,-0.009889463579738723,-0.04130494690137927,
3036,0.046260385060902624,-0.0028969292931228362,0.012782090203758109,
3037,-0.003419622929741905,0.0002797708072116748,-0.023750696214630614,
3038,-0.023089961624814945,0.0016347067112377207,-0.005163186162472454,
3039,-0.03800898102147128,0.002571128408932282,-0.022025969645627672,
3040,0.05105954888321303,0.006510985890262892,0.07711251333009068,
3041,0.00758334809220456,0.0030407291451775512,0.05894497275879701,
3042,-0.050171453391572494,-0.0008234218363994488,-0.008286761365621486,
3043,0.04384534443478513,0.0016639429354389666,-0.019438089049501076,
3044,-0.025750838425792594,-0.00436662654940622,0.009587609700747726,
3045,-0.1194729219703177,0.0036105996989675413,0.0875051748787011,
3046,0.029073323804379658,-0.001730658329534287,0.004296216477811201,
3047,0.03013155890170898,0.005754189354991974,0.025493324491307045,
3048,0.0495550133251402,0.015503912742435462,0.09385902891219645,
3049,-0.015905312921993583,-0.0062331181773477885,-0.06492799026672895,
3050,-0.008938699836501841,-0.005050563414533826,0.0033146369471653368,
3051,0.0075798025847661765,-0.0004214429793024158,-0.10722056945345475,
3052,0.040567914344959974,-0.004064076881816006,0.03300588052428283,
3053,-0.018614754552823215,-0.00615575513221751,-0.05372345312651515,
3054,0.03276320589442891,0.007680582259368461,-0.0018273304125729336,
3055,-0.033928034310330424,-0.00418456471717241,0.1231850486594544,
3056,0.021955064835833413,-0.00014630607195462901,-0.009949685917198551,
3057,-0.044711556664126705,-0.0038381918150908207,0.15056223585040263,
3058,0.04391384119278251,0.018909928043308825,-0.2771792560450954,
3059,0.05080658840954975,0.0002501334931158156,-0.08449125161096742,
3060,0.007207274989043024,0.002958984524162874,0.008394319146044622,
3061,-0.06947897906601992,-0.00393329887374817,0.0532004262197232,
3062,-0.0795482137528959,-0.005089516710821898,0.06905546960395846,
3063,0.09541342093137141,-0.00875681899724743,-0.06858437070754053,
3064,-0.04848069501010383,0.0029623042568147923,-0.010508994721198161,
3065,0.033128488425783365,-0.002699076958769916,0.046975537556590584,
3066,0.05240422124206342,0.0013145073458758639,-0.037316493880524514,
3067,-0.0525438065583312,0.003063217160631373,0.4729964109609179,
3068,0.01589459502745427,-1.3257524628820013e-05,-0.16917010792625847,
3069,0.008951876002274612,0.0003568132799617633,-0.020450250550005714,
3070,0.016829346368988314,0.0216277895642557,0.039594613081420704,
3071,0.03275699613039115,-0.000503238681929126,-0.12059549704012489,
3072,0.005701155289168791,-0.008626471468820679,0.04385543907738374,
3073,-0.025047426152096073,-0.007197828806662976,0.05921818142610642,
3074,-0.11911418819080657,-0.01406555070567149,-0.04688559000180091,
3075,0.11266639917580866,-0.023001207176001785,0.036718994785718925,
3076,-0.0026951640493416075,-0.002124148227727254,-0.09806504421929513,
3077,-0.0651766878633861,0.023750406129149568,0.11899516297526473,
3078,0.07578711773649674,-0.0002762541153647005,-0.036197403638475074,
3079,-0.08969722724684255,-0.002638858971304241,0.12497934593148291,
3080,-0.17903729281042166,-0.021224898448725854,0.11301586167684188,
3081,0.21955665104904482,-0.03254855255764424,-0.07001994641111597,
3082,0.0666030043349993,0.0031486786920268068,-0.06145178834141293,
3083,0.04656335705057053,0.02486272529046687,0.0654071258769377,
3084,5.907919839821915e-05,0.0019930872278673593,-0.03555136376495959,
3085,-0.10764620921912828,9.820449436743497e-05,0.04381894272400799,
3086,0.06837400180042184,-0.004061552919935928,-0.16181640466504685,
3087,-0.05168964774037696,-0.006571905024949793,0.024052524059154774,
3088,-0.13302877783881337,-0.01277499183055799,0.016741938888165206,
3089,0.11583687150803729,-0.0020653433466029784,0.016644499813679572,
3090,0.05246908030325983,0.007536490417113771,0.13466550682730316,
3091,0.011282348549812532,0.0031551394508047784,-0.0539832000796157,
3092,-0.018038393749602054,-0.005879076255329202,0.01585987908400819,
3093,-0.04612821659238609,0.0017040432889029941,0.04040535430913254,
3094,0.006603720024129979,-0.005385331926302257,-0.016954134413345295,
3095,-0.004007133897264283,0.004807308089261643,0.0034801029074006595,
3096,0.045549051646271384,-0.0017158566741934359,-0.03649887373782384,
3097,-0.02252083334246682,-0.014787486226450805,0.05010926564182591,
3098,0.05620799113922975,-0.00914924057726915,-0.01219845896279249,
3099,0.025237825093958263,-0.009074719736355224,-0.018647347560856,
3100,-0.021635731475825738,-0.004298123713356288,0.03462768983843914,
3101,0.050224591432212536,-0.004100522517871237,0.046691743225868276,
3102,0.025236663820311447,0.002103923840533585,-0.011209287407906086,
3103,-0.06321714430939637,-0.0034345446476907017,-0.04451667207233964,
3104,0.10933187704515049,-0.013207357992079657,0.002382249223120113,
3105,0.0330394878859213,-0.006682886202139993,-0.012264483530872361,
3106,-0.00012170178532789374,-0.007716229287330739,0.009253019656419129,
3107,-0.0012052919670581875,0.010304962742933571,0.09305474877572259,
3108,-0.024125292657811284,0.005431169879253466,-0.04564339618236155,
3109,-0.023067093856093016,-0.004710947887786247,-0.011176665227381099,
3110,-0.031240755560305273,-0.01751184056761207,-0.011175498368903452,
3111,-0.02629287776870254,-0.010544268169621266,0.1086181443835392,
3112,0.1203823495205705,-0.010912940703145819,-0.11690859697964621,
3113,-0.02237935369068912,0.0163400718225452,0.014037137531893024,
3114,0.030549522599115024,-0.003797080601793089,-0.020796522091397915,
3115,0.00701406839140816,0.007503282014580685,0.002025814141061532,
3116,-0.02794426631246607,-0.004017490337614046,0.00788615621991649,
3117,-0.06319801151115141,-0.016695317667662957,0.03841401413580712,
3118,0.08652987279681312,-0.00884152998482375,0.06529836787927712,
3119,0.012576206612936194,-0.00015071729829923002,-0.12627974255928162,
3120,0.002630029938615611,0.020283000382747426,0.020224772810496693,
3121,0.04549003277509149,-0.00298070695085654,-0.11881794602083334,
3122,-0.17750260487645578,-0.00526965930832006,0.02943447093757367,
3123,0.1930757369852381,0.006326083301129548,0.0006569636768065674,
3124,-0.003403031638519792,0.015509240868258278,0.11601940218801501,
3125,-0.05945922074658297,0.0028313633838021545,-0.16460294353776633,
3126,0.02160832966205906,-0.009698809161546446,-0.06620247350950426,
3127,0.02510371958844173,-0.0026574567771118574,-0.01868795773585857,
3128,0.011341709033600407,-0.0030262194722012747,-0.13303852622505263,
3129,0.05218300799846578,0.02171565274389419,-0.005071508984899293,
3130,-0.059510453516160584,0.0059604698618627595,-0.043523956022829685,
3131,-0.003701255509531052,-0.010336318127656443,-0.07843136734595778,
3132,0.09494373201912362,-0.005904531234051831,0.03565096703886609,
3133,-0.00759175092948978,0.004312540533301797,0.08737523712495117,
3134,-0.02457875435483202,0.008128857165046924,-0.15565496709441234,
3135,-0.007469458256449375,0.0021224786518159325,-0.03755983562590717,
3136,-0.13659266263379324,-0.007896675015781895,-0.01495895847594416,
3137,0.08241101251391879,-0.003834193847142661,-0.042923975650605725,
3138,0.09565523718763996,0.0007452721483547886,0.07334941284421367,
3139,-0.011705428611794954,0.00665411296134791,-0.009637422997353276,
3140,0.00518229511617266,-0.01510797141752308,-0.013698093181250523,
3141,0.016260108371937216,-0.011045510997605644,-0.08129850771344349,
3142,-0.11616193884411787,-0.011463575788201973,-0.0087963665997525,
3143,0.1042942134684874,-0.0054316657985490815,-0.13528364984572283,
3144,-0.032485274689674895,0.005277718962171015,-0.029300657456533756,
3145,0.009586926681945645,0.004194948484800725,-0.05743796943694488,
3146,0.0013886375838439175,0.00037953276017650293,-0.0035718357913509264,
3147,0.030708578016488883,-0.02044709822087353,0.019693803476078586,
3148,0.011185887980293139,-0.002032224467498634,-0.09665072163871236,
3149,-0.015599192524417712,-0.00540451598879839,-0.07434519113962204,
3150,0.007541566502630015,0.0001349972061713946,0.0660787849697313,
3151,-0.1002622249382564,-0.00555142489161996,0.24576889668584467,
3152,0.027924663153374503,-0.01138556229118166,-0.22505399599507425,
3153,0.06687034077812969,-0.016751955001484697,-0.025226133077099082,
3154,-0.040096422063384464,-0.024580183031430797,-0.12743974456410187,
3155,0.05712068462932065,-0.0025710763898256447,-0.018379410459447215,
3156,0.006751300856623328,-0.001462885085384473,-0.05328668076603638,
3157,-0.05511481338118228,0.002599500873228358,-0.019312045486436745,
3158,0.0006205319161945188,-0.00833064852263569,0.06261898537698807,
3159,0.009531926749133683,0.008065466718381728,0.02192644182190295,
3160,0.08567580111804796,-0.007271363412354933,-0.09862774615411633,
3161,-0.003147314976780835,-0.020687968923469,0.08960495144648394,
3162,-0.026584321535266346,-0.0005498898235446186,-0.009334385378707268,
3163,-0.011025988557404401,0.0018384138788894457,-0.07582684663212085,
3164,-0.005290356043139129,-0.006703797824660315,-0.03685466231613577,
3165,0.09271453600762493,-0.006974274942670042,0.010290797567074432,
3166,-0.000736812405118608,-0.013005427483587594,-0.03040170698446476,
3167,-0.025552441281564735,-0.01349748545581048,-0.0033447459726189087,
3168,0.08658332937796012,-0.00854890886766954,0.10623264060077887,
3169,-0.06176675042695455,-0.01317683772742434,-0.11697965726617167,
3170,-0.00603142069678151,-0.014161272043263994,-0.04977028957539978,
3171,0.0776702585680051,-0.0033781818233065333,0.062293563671324104,
3172,-0.007410882633109429,-0.008941627075605819,-0.006020597527611776,
3173,-0.015116824300767436,-0.007021117808165145,-0.017441953173825325,
3174,-0.07173924643565995,-0.015267964028940366,-0.04848405326895157,
3175,0.04310453096163105,0.0013003942541663298,0.1796795621854051,
3176,0.03714648789063343,0.004230227033298116,-0.19695372681241852,
3177,-0.036757965649150987,0.0022856443006137907,0.05095373973586468,
3178,-0.0682205296582615,-0.01844268395173013,-0.17784685817127321,
3179,0.06392988586285296,-0.014872787731555568,-0.08981038053494025,
3180,0.08261472091381239,-0.008988777046621339,0.15100704264423806,
3181,-0.0025402745059161166,-0.0065021019046089725,-0.12771937863408853,
3182,0.012845709602873453,-0.0017751623131392429,0.16669201562972022,
3183,-0.044318326760759766,0.0004899417202037677,-0.11594869456480915,
3184,-0.007908333597743119,-0.004236549812145781,-0.2280340692181304,
3185,0.06535518909106584,-0.020976756917735238,-0.013164268330285656,
3186,-0.0439503286951925,-0.014846599604064781,0.07974665809930634,
3187,0.04258244304255248,-0.010932097878553681,0.033884440071513804,
3188,0.0025034743033096277,-0.01782501174853035,-0.09053466241288743,
3189,-0.012760274913966396,0.003445358778758155,-0.06347757935315328,
3190,-0.05749209461033344,-0.0062540563038751005,0.02980263925167032,
3191,0.10855766521320599,-0.008715697003580792,0.0750034034027334,
3192,-0.056138945444344786,-0.00891247332747712,-0.10918882689882357,
3193,0.004421553415945837,-0.01501763528263491,-0.18279580165181686,
3194,-0.003776768207010981,-0.0194979928760587,-0.05354827085464028,
3195,0.04538547968571841,-0.008838126114668849,-0.004383954505049631,
3196,0.005306507093019844,-0.011299805005297177,0.22698014739956163,
3197,-0.03331997598631582,-0.015558619554696826,-0.01585275513837816,
3198,0.04567960044645586,-0.009206969769547099,-0.047091662116890025,
3199,0.005452916390058473,-0.01942341565644979,-0.13399247353417973,
3200,-0.1227101981568016,-0.008468157221924927,0.13176337061174595,
3201,0.12295502680465269,-0.018659994472408254,-0.01043004967693278,
3202,-0.05762037872671233,-0.0342678574142417,-0.01274247439809379,
3203,0.029798645247949968,0.0006901839463476052,-0.059441633549698815,
3204,-0.020275341272560272,0.006278639603238938,-0.06369889712959996,
3205,0.031348721710548866,-0.014769880449634678,-0.00756755513539052,
3206,-0.0015909558039549098,-0.014819016218314437,0.06456567243556394,
3207,-0.06781452381732775,-0.019988767708787495,-0.13272339441401307,
3208,0.11817602766919605,-0.009328974926953096,0.03849835431867768,
3209,0.009633658654344067,-0.016123537878616336,0.025821678636574575,
3210,-0.01291711086333193,-0.011642946569495997,0.09106180854263166,
3211,0.027234839114553114,-0.008171701005231393,-0.0325939959603903,
3212,-0.017570841413680673,0.00037089880860511487,-0.0871709548699096,
3213,0.037278207550253205,-0.027029177133506596,-0.11887752818324056,
3214,-0.07537541399538317,-0.02018524883702183,-0.07394744589727459,
3215,-0.013436306052276704,-0.01388293630729559,-0.028204948008363238,
3216,0.026912591378017995,-0.01179034954957023,0.023913675487558624,
3217,-0.017499201705956775,-0.02284391856898873,0.015003634594736245,
3218,-0.04411198530562763,-0.02373014337059455,0.03455230931739534,
3219,0.05111101057763065,-0.023754743959310615,0.007597089659646248,
3220,-0.008096354057514367,-0.012996550339925323,0.1457811956254214,
3221,-0.050686399212406384,-0.01752630251710158,-0.0015327027816435545,
3222,-0.05686602488833282,-0.02397629049539163,-0.1842230455581983,
3223,0.024595358913604686,-0.020800534279234475,-0.09397069270079748,
3224,-0.04298221780750655,-0.022228403872942656,-0.000444094205485193,
3225,0.0307244149475242,-0.015433779280698352,-0.054282420067788606,
3226,0.0061795571779209085,-0.006694320506566165,0.08033206971703125,
3227,-0.01969468111710848,-0.017452527554516904,0.03666109515373748,
3228,0.021245040061621367,-0.02163766042843933,-0.0638780737530389,
3229,-0.04677567928669488,-0.01767415913212666,0.038831163001230275,
3230,-0.04677612916279444,-0.019815993669259135,-0.040560894578910996,
3231,0.10918013043269706,-0.022622524043398325,0.017712383511130823,
3232,0.016270349499151543,-0.010018030257987188,0.045606727275962794,
3233,-0.0041632619642425215,0.00017386768363505728,-0.018743553279863746,
3234,-0.043749883958459204,-0.02865419022179534,-0.052493328151864665,
3235,0.006790963515534629,-0.02441992397746576,-0.008350907335506079,
3236,-0.008989799543134775,-0.020357983586449715,0.01991273917388203,
3237,-0.02193946313526648,-0.011766299051685948,0.05462637138102466,
3238,0.01799091273839383,-0.011815620375996245,-0.0985958207094115,
3239,-0.05724296192284392,-0.030574837562105654,-0.15117853709270415,
3240,0.015011192880407328,-0.03495699061262675,-0.01333897776376139,
3241,-0.07203944285234914,-0.02959031953001536,0.009262497282999955,
3242,-0.006579939121451895,-0.024100564316542287,0.046807258053429134,
3243,-0.03206029592705388,-0.030993794974297446,-0.01835536544663213,
3244,0.010405746730855722,-0.025454811505200563,0.10316230678853062,
3245,-0.066846821147592,-0.02885226391100292,-0.0005278952355577582,
3246,0.0854166804378308,-0.025184282193287832,0.09873487848636536,
3247,0.00781945148736796,-0.0202607763534762,-0.09395033204070069,
3248,-0.02745897799883535,-0.026932476392836708,-0.08501195681184515,
3249,-0.05508112802069365,-0.02555401231249178,0.009327184178033028,
3250,-0.09291985857798396,-0.02582497411341323,0.06683740093429477,
3251,0.11687653032977821,-0.025111211796416934,0.057632133462321204,
3252,-0.0178596912967873,-0.025234475362162872,0.10849543176722998,
3253,0.005724136542859861,-0.019030854811159,-0.01380612414625792,
3254,-0.08031715615081983,-0.031020130143766863,-0.19568388427368694,
3255,0.005378560622723936,-0.02186233136020104,0.027187251389530338,
3256,-0.04430156313576841,-0.026170718460523514,0.07974923284833628,
3257,0.05769144257459679,-0.03134076144464014,-0.1309318698921574,
3258,-0.05149102224523144,-0.026048040312294306,-0.016824216826782385,
3259,-0.02103869759428408,-0.025802075063060273,0.11097120204978042,
3260,0.03723226652847238,-0.04549690569633856,-0.02029137325710379,
3261,-0.006071729875878472,-0.028067402211339337,-0.07888081274218693,
3262,-0.01604258680627109,-0.04173077460706104,-0.012532566400212192,
3263,-0.01779095426164353,-0.037004302882281445,-0.003791054225733533,
3264,-0.09903169224083738,-0.034518097035553495,0.07855908378682737,
3265,0.022582059257515198,-0.029594697065207717,0.1451781476429318,
3266,-0.07621149976496398,-0.03392777296936565,-0.05038729265232952,
3267,-0.06257344930640737,-0.034641964745949834,0.03252907290574873,
3268,-0.010481679364670989,-0.03267276239268202,0.05202880432166679,
3269,0.08319035006262382,-0.029029535907081194,-0.06618603840018186,
3270,0.0033774689778759285,-0.030334585286470404,0.0241404447445386,
3271,-0.04716430261665316,-0.024574200527987942,0.02845072376017608,
3272,0.03742358528122526,-0.03257542162859649,0.05023996865104183,
3273,0.002095902673713064,-0.03319117858508318,-0.07284926057867815,
3274,-0.11868178043696087,-0.036539561394047404,-0.00014942392485413022,
3275,0.09273940595153382,-0.02541242005188856,0.030723978616711226,
3276,-0.01686158815835355,-0.025166544554811467,-0.05351761294971908,
3277,-0.05538964276415895,-0.03321704489884374,0.009187221380153718,
3278,0.016593692136602202,-0.0336112610798396,0.07900674161065982,
3279,0.011275666546501752,-0.032306823093466,-0.020030412253934368,
3280,-0.13985632953179955,-0.029968430935192473,0.01953326979048654,
3281,0.03402199390452909,-0.03243059460029305,-0.023546552252060825,
3282,0.001180746858561905,-0.02605481408385209,0.11060051162238978,
3283,-0.03151278066648566,-0.025784369380772557,0.10523588141762781,
3284,-0.002045198667350716,-0.03959558048578286,-0.15896517286288098,
3285,0.0023117528592890807,-0.02568662739343046,-0.07853514121579874,
3286,-0.02277473608318661,-0.02691791009807397,0.11161849636245022,
3287,0.02503345450863684,-0.029355498593891145,0.02269949987564424,
3288,-0.010097285361810938,-0.04277283287488315,-0.03687452067253371,
3289,-0.02870917569109741,-0.03199042293485613,0.06167457472144018,
3290,-0.02166883647574446,-0.031867728767402806,-0.10289633393895778,
3291,-0.08267337771213815,-0.024064140365908974,0.06874440334978575,
3292,0.04083598060354268,-0.02815117772357536,0.17216793659116916,
3293,-0.06689403152468469,-0.032705970833431776,-0.10133877421155654,
3294,-0.04545200409264316,-0.03895942968833039,0.024832050944545977,
3295,0.04415799290401879,-0.0188221142809303,-0.01371792793767538,
3296,-0.008427100530221231,-0.030097714603701003,0.07515622914465156,
3297,-0.001534474390878438,-0.03174757064893945,-0.024520887805674,
3298,0.016460991326497375,-0.02972931240877071,0.011054741214020156,
3299,0.019759356626323363,-0.02483072987513975,0.2120404962062555,
3300,-0.07541533848701673,-0.018159633039819188,0.12095516717316833,
3301,-0.018990764009086742,-0.027933541894429325,-0.20454526588370303,
3302,0.03753229006469996,-0.029928086430446022,-0.05043266296309283,
3303,0.002056883739022728,-0.02254307663919015,-0.001366194063455691,
3304,-0.004098172981468754,-0.015256542511824706,0.024411400817126876,
3305,-0.05619090009215178,-0.029240204039370676,0.20850906168061456,
3306,0.004123352411672257,-0.03276110121271158,-0.15450958147132587,
3307,-0.05016040546515148,-0.031382974022570544,-0.03249916863729298,
3308,0.028395986282365372,-0.026164392459487894,-0.04022699981579418,
3309,-0.00038325234070226105,-0.024392386513822212,0.02006543499494654,
3310,-0.028103901329258236,-0.03022742617576348,0.0007916457968745071,
3311,0.0021760693218122653,-0.018534261435341183,0.033610102591948826,
3312,-0.02630775038231527,-0.02358153228243151,0.034227885382047386,
3313,-0.014343760436381931,-0.034364858706764076,0.017145134168903887,
3314,0.001780709164959806,-0.02205625069791428,-0.05168519104588401,
3315,-0.1166582515728289,-0.018462528245295505,0.05432338973923532,
3316,-0.04260700264406536,-0.022598941338172817,0.0536118065257893,
3317,0.0637187859572428,-0.026907679965677847,0.0072579693151691264,
3318,0.00040012423726502357,-0.029050024116802124,0.08187828810853838,
3319,0.00017806220213377813,-0.026317953780380116,0.036459952906803296,
3320,0.047740059857881434,-0.025087608945080785,-0.059992036289380886,
3321,-0.037193442789543375,-0.024694289599410987,0.045474990520504396,
3322,0.02858606426574421,-0.024719485731722217,0.04476344333694183,
3323,0.004139631029596272,-0.022282857330215268,-0.02483000783967103,
3324,-0.021833132492159995,-0.0251145443829439,-0.062271993009023655,
3325,-0.013438796293697848,-0.025459786877816085,0.0018609878292597491,
3326,-0.04170106036912154,-0.029202364802589243,0.15855865467565478,
3327,0.03638758528757661,-0.03725313814485738,-0.05128502246948487,
3328,-0.05186938931750737,-0.028169606892032104,0.019273346393924196,
3329,-0.2032968241781357,-0.027333201031332546,-0.011349348734184672,
3330,0.12240231071227134,-0.028318550549793323,0.05824891214609073,
3331,0.032520535360623784,-0.020589045434278697,-0.04187113096540402,
3332,0.05955088977380933,-0.021328225671496483,0.006309251931114887,
3333,0.021859833958433526,-0.0316439112480095,0.00220045083543216,
3334,0.02747230792082617,-0.02386518215023252,0.05966193574733357,
3335,-0.019179798332870365,-0.02155170836442323,0.032338126666503084,
3336,0.015285275203391005,-0.022266289876687308,0.06313803359240946,
3337,0.002852548535626679,-0.0271905966729886,-0.04759244347572195,
3338,-0.04343028833015092,-0.028274468739146116,-0.08107080453877867,
3339,-0.03218023538787352,-0.02790585606082103,0.06868458040244935,
3340,0.017892817368658356,-0.021801198623509353,0.02951942134728987,
3341,-0.018936600054237376,-0.02537152641254715,-0.01565260170498362,
3342,0.018556512349803603,-0.020817829413120974,0.03688528124477106,
3343,0.032268394587133334,-0.017224257610277387,0.05791178019558259,
3344,0.00636947666403199,-0.02512741098893275,0.1500112251462628,
3345,-0.08065658141329399,-0.023897199533875424,0.034726416095199636,
3346,0.05139529036139435,-0.026088923229755957,-0.10899248695967508,
3347,0.047825141994401646,-0.031998012061073666,-0.030088414020581742,
3348,-0.030067546508025723,-0.025770306012163863,0.000366914910443758,
3349,-0.0233472551397435,-0.015259035067194986,0.03889704983157155,
3350,0.053362756105384095,-0.022571379210186177,-0.02951455925898977,
3351,0.0452136072334753,-0.0171068484250295,0.07646962763690628,
3352,0.019265458250497358,-0.014990412695500705,0.07226246051727037,
3353,-0.0288391208377764,-0.032913252005261004,-0.06906842062011503,
3354,-0.010400540025657906,-0.02907354633784157,0.14329130422231304,
3355,0.04730417069255806,-0.016642075676618576,0.06934061504189167,
3356,0.007323611322562254,-0.009700480004816953,-0.026126428164387164,
3357,-0.020963278130038957,-0.014649509305546551,0.04874030460013963,
3358,0.02236437234029945,-0.014502563561830852,0.01252944333195577,
3359,0.014535262739101638,-0.023242812756607882,0.1610540380273667,
3360,-0.0767743769281231,-0.02747792687271075,-0.08231952131762875,
3361,0.018497803344185125,-0.022555055892841444,-0.03812711470729732,
3362,0.05988060356167988,-0.017607569799557275,0.0670939678540649,
3363,0.050746723729973395,-0.010247498575282728,-0.017417903637782638,
3364,-0.0010752161455345815,-0.012291612202337016,0.042727150812865856,
3365,0.025315063940333667,-0.009412070662958282,0.021164191201595323,
3366,-0.024438946007370937,-0.015518203939314088,0.07552396752383313,
3367,-0.14007143598358243,-0.02329838201349541,-0.21676604022513246,
3368,0.09466321401695997,-0.01281181486749846,0.05046787795007657,
3369,0.026174703999710374,-0.013206522483214541,-0.031705217954854634,
3370,-0.0018167660299099149,-0.01537375484243838,0.028612202055982423,
3371,-0.005042256066625417,-0.02054441192687497,0.005424467978528689,
3372,-0.007849236105221705,-0.010328663718134047,0.10801145980863947,
3373,-0.008120546140465002,-0.014317660197728843,0.006069917541959519,
3374,0.02491666383290763,-0.004569671347088351,0.021828291173850274,
3375,-0.0012776661798458943,-0.013088437147573413,0.03497715069944636,
3376,-0.0816567961734762,-0.005728427580486608,0.018559476113721916,
3377,0.04131093385734273,-0.013927162627074219,0.16848740741144333,
3378,-0.026020516081937114,-0.01397726226852129,-0.16242857541292155,
3379,-0.014031925985788415,-0.009669926485942375,-0.03327844236507115,
3380,0.0715406641513379,-0.01678547526037568,0.04427181654943709,
3381,-0.08060071566503137,-0.011591898572780777,0.05670678132521599,
3382,0.03978210457060601,-0.0132421964040362,0.020003681956795742,
3383,0.013735474863766976,-0.012233728734939997,0.024240778438482716,
3384,-0.07036101478002103,-0.010511335546213316,-0.020389389235594666,
3385,0.09699344564477837,-0.012580166818504037,0.09760870892857854,
3386,-0.04456207385630452,-0.004333942532391581,-0.034243947075116195,
3387,0.0025814067222078955,-0.010292462668395485,-0.003246787252945105,
3388,0.0077507373857671966,0.002778932793012367,0.11337270838872474,
3389,0.04251122813982201,-0.006158406128606915,-0.07170462015659661,
3390,0.009029888989748153,-0.0003001694136717647,0.15458925710441038,
3391,-0.0013348900592016133,-0.012560987042581634,-0.13184145983512746,
3392,-0.03614561900184701,-0.002542268995706893,0.004817329017828475,
3393,-0.04466403783296265,-0.014532295253377021,0.07936423365637237,
3394,-0.025954656547164126,-0.010520445795870352,0.03946083407359345,
3395,0.07761388486110038,-0.0030128106034062307,-0.07309104973758973,
3396,0.002503056397404688,-0.004195429656150722,0.07262728221561225,
3397,0.00553060806719587,-0.003383972934233785,0.03370862992594221,
3398,-0.03238202012418897,-0.009662570417758396,-0.005628526613975959,
3399,0.01874962182858343,-0.0036074320867961864,-0.02448327741166004,
3400,0.009492653930878735,-0.007547307921381624,0.025470027525333616,
3401,-0.012196533811942816,-0.0062188879015110925,0.0499926681894425,
3402,0.04457268860544272,-0.004595042007143357,0.10356487457296988,
3403,-0.046047638811684735,0.0006476797817966153,0.12048047666787194,
3404,0.03829403394192337,-0.007698882514591369,-0.09440947553436474,
3405,0.042355546871483185,0.0016304611238114712,0.0328698179574258,
3406,-0.028939440017876888,0.0014079207171392456,0.03695932713433827,
3407,-0.036793166721107905,-0.008440373714465123,0.10158516198739523,
3408,0.058011276766860055,-0.0013020621508481349,0.011485202507361821,
3409,-0.0820917595488482,-0.002854004571836713,-0.026177841315305095,
3410,-0.018454045663041402,-0.006129230957235824,0.019959680509688743,
3411,0.06898953842958679,-0.00674569128682683,0.025477077972601164,
3412,0.017389152734376037,-0.00014899554036194168,0.06678944106361567,
3413,-0.005137052743456673,0.0013024663024321908,-0.0073086102272616315,
3414,0.007442392001172924,-0.0037699057381587082,0.14323499408973306,
3415,-0.06092302302668001,-0.011673381641838898,0.03156948400403892,
3416,0.046559822178098884,-0.007366211388285403,-0.062321640495270544,
3417,0.003698927620681406,-0.006013224957129843,0.05503656058066481,
3418,-0.007108986693779954,-0.0013860223279581465,0.3255449972205372,
3419,-0.0011026207601775976,-0.007861653480321756,-0.26061292058740027,
3420,-0.049133354573390665,0.0018122916062542765,-0.07301879285527335,
3421,-0.04470255812819461,-0.006435867047733058,0.01556069040497611,
3422,-0.00684016141917764,-0.00877564942176528,-0.006592780818175624,
3423,-0.014890824440734645,-0.008210475495292507,0.007491833463929762,
3424,0.034763722812851255,0.0001833047522767188,0.038587683239943646,
3425,-0.10255744965265548,-0.000802478658431572,0.00991038849844189,
3426,0.13220182816856116,-0.0047916957067728905,0.07517639922785971,
3427,-0.0700130837176703,-0.003758786372089343,0.05031495541641452,
3428,0.058272194694403937,0.003650249366293384,0.005537327052043719,
3429,0.020285723410439035,0.0042154015290586325,-0.06501560587753215,
3430,-0.00837042756401437,0.0024664301368815898,0.03747323661537444,
3431,-0.014796288223495628,-0.010065344789576224,-0.04780141548146709,
3432,-0.013516628562550367,0.0026119867703475914,0.04104892781978117,
3433,-0.04271437857564859,0.007066814837326411,0.08142590650694051,
3434,-0.034812408257125484,-0.006646650567966213,-0.04828468943230855,
3435,0.0013267223988599939,-0.011054409424858675,-0.035233970010428814,
3436,-0.04197729660168755,-0.004162381712657545,0.036383604760127405,
3437,-0.030234875252621907,-0.0017755074106297125,0.1780155348669076,
3438,0.011960346452351663,0.0034424635019881782,-0.025968349702812782,
3439,-0.00433743148035623,0.005706241045966674,0.019159991037825456,
3440,-0.060787599044270564,0.004006475242062532,0.005499917075424831,
3441,-0.0740819562327924,-0.0010413738889907802,0.1433898883964529,
3442,0.025572296960920993,-0.0003531763264772187,-0.03031351501286128,
3443,-0.04175914945604727,0.0013935979503133817,0.029388866833403325,
3444,0.018136604523519968,-5.999103791004892e-05,-0.06327119607900408,
