label,1ch
13469,4
13470,3
13471,3
13472,1
13473,1
13474,1
13475,1
13476,1
13477,0
13478,-1
13479,-1
13480,0
13481,1
13482,3
13483,7
13484,9
13485,7
13486,6
13487,5
13488,5
13489,5
13490,2
13491,1
13492,-1
13493,-1
13494,-3
13495,-4
13496,-4
13497,-5
13498,-6
13499,-5
13500,-5
13501,-5
13502,-4
13503,0
13504,2
13505,1
13506,2
13507,2
13508,3
13509,4
13510,4
13511,2
13512,3
13513,5
13514,5
13515,4
13516,5
13517,6
13518,7
13519,8
13520,7
13521,7
13522,7
13523,10
13524,9
13525,8
13526,6
13527,5
13528,5
13529,3
13530,1
13531,0
13532,0
13533,1
13534,1
13535,0
13536,2
13537,3
13538,2
13539,4
13540,5
13541,7
13542,8
13543,9
13544,8
13545,8
13546,8
13547,7
13548,4
13549,2
13550,1
13551,2
13552,1
13553,1
13554,1
13555,1
13556,1
13557,1
13558,2
13559,3
13560,5
13561,5
13562,6
13563,8
13564,7
13565,5
13566,4
13567,2
13568,2
13569,1
13570,-1
13571,-1
13572,0
13573,-1
13574,-1
13575,0
13576,2
13577,3
13578,3
13579,5
13580,7
13581,7
13582,7
13583,8
13584,7
13585,6
13586,3
13587,2
13588,0
13589,-1
13590,-2
13591,-2
13592,-3
13593,-2
13594,-2
13595,-2
13596,0
13597,2
13598,4
13599,4
13600,5
13601,6
13602,7
13603,8
13604,7
13605,4
13606,3
13607,3
13608,4
13609,3
13610,1
13611,-1
13612,1
13613,-1
13614,0
13615,1
13616,4
13617,3
13618,4
13619,6
13620,6
13621,7
13622,7
13623,8
13624,9
13625,9
13626,9
13627,7
13628,5
13629,4
13630,3
13631,3
13632,2
13633,1
13634,1
13635,1
13636,0
13637,1
13638,3
13639,3
13640,4
13641,4
13642,6
13643,6
13644,4
13645,4
13646,2
13647,1
13648,1
13649,2
13650,1
13651,0
13652,-2
13653,-2
13654,-3
13655,-1
13656,-1
13657,-2
13658,-1
13659,2
13660,4
13661,3
13662,3
13663,5
13664,6
13665,8
13666,8
13667,7
13668,5
13669,3
13670,1
13671,-3
13672,-4
13673,-4
13674,-5
13675,-4
13676,-4
13677,-1
13678,-1
13679,2
13680,5
13681,7
13682,8
13683,10
13684,9
13685,9
13686,8
13687,8
13688,6
13689,5
13690,4
13691,2
13692,1
13693,0
13694,1
13695,2
13696,2
13697,2
13698,3
13699,4
13700,5
13701,5
13702,5
13703,6
13704,5
13705,5
13706,4
13707,2
13708,2
13709,2
13710,2
13711,0
13712,0
13713,0
13714,-1
13715,-2
13716,-1
13717,-1
13718,-1
13719,0
13720,2
13721,3
13722,3
13723,3
13724,3
13725,5
13726,5
13727,5
13728,4
13729,2
13730,0
13731,0
13732,-3
13733,-5
13734,-3
13735,-2
13736,-3
13737,-1
13738,1
13739,2
13740,3
13741,5
13742,8
13743,11
13744,10
13745,10
13746,8
13747,7
13748,7
13749,5
13750,3
13751,1
13752,1
13753,1
13754,-1
13755,-2
13756,0
13757,0
13758,0
13759,1
13760,2
13761,2
13762,3
13763,3
13764,4
13765,4
13766,5
13767,4
13768,4
13769,2
13770,2
13771,1
13772,-1
13773,0
13774,1
13775,1
13776,-1
13777,-1
13778,-3
13779,-4
13780,-2
13781,0
13782,1
13783,3
13784,2
13785,4
13786,3
13787,1
13788,-1
13789,-1
13790,0
13791,0
13792,0
13793,2
13794,2
13795,2
13796,2
13797,3
13798,6
13799,7
13800,7
13801,7
13802,8
13803,10
13804,6
13805,6
13806,5
13807,4
13808,2
13809,1
13810,-1
13811,0
13812,2
13813,-1
13814,-1
13815,-1
13816,-1
13817,0
13818,2
13819,4
13820,4
13821,5
13822,7
13823,9
13824,9
13825,7
13826,7
13827,5
13828,3
13829,3
13830,3
13831,2
13832,2
13833,1
13834,1
13835,1
13836,0
13837,-1
13838,0
13839,0
13840,2
13841,3
13842,2
13843,2
13844,1
13845,1
13846,1
13847,1
13848,0
13849,1
13850,0
13851,-1
13852,-2
13853,-2
13854,-1
13855,0
13856,0
13857,1
13858,1
13859,2
13860,1
13861,3
13862,3
13863,2
13864,1
13865,0
13866,0
13867,1
13868,1
13869,2
13870,1
13871,2
13872,2
13873,1
13874,1
13875,2
13876,4
13877,7
13878,7
13879,6
13880,6
13881,7
13882,8
13883,7
13884,6
13885,1
13886,2
13887,1
13888,-1
13889,-2
13890,-2
13891,-2
13892,-2
13893,-3
13894,-2
13895,-2
13896,-1
13897,1
13898,3
13899,2
13900,2
13901,5
13902,7
13903,8
13904,8
13905,8
13906,6
13907,6
13908,4
13909,2
13910,1
13911,0
13912,1
13913,0
13914,-1
13915,0
13916,0
13917,0
13918,0
13919,2
13920,3
13921,3
13922,5
13923,4
13924,3
13925,3
13926,4
13927,3
13928,0
13929,-3
13930,-3
13931,-4
13932,-5
13933,-3
13934,-3
13935,-3
13936,-2
13937,-2
13938,-3
13939,-1
13940,2
13941,4
13942,5
13943,6
13944,5
13945,6
13946,7
13947,8
13948,7
13949,6
13950,6
13951,5
13952,3
13953,1
13954,1
13955,0
13956,0
13957,-2
13958,-2
13959,0
13960,-1
13961,1
13962,1
13963,3
13964,3
13965,3
13966,4
13967,5
13968,6
13969,3
13970,2
13971,0
13972,1
13973,1
13974,1
13975,2
13976,3
13977,3
13978,4
13979,6
13980,7
13981,8
13982,6
13983,7
13984,6
13985,6
13986,5
13987,4
13988,1
13989,-3
13990,-5
13991,-7
13992,-9
13993,-10
13994,-8
13995,-7
13996,-7
13997,-6
13998,-2
13999,1
14000,3
14001,7
14002,10
14003,12
14004,12
14005,11
14006,10
14007,9
14008,7
14009,5
14010,2
14011,1
14012,1
14013,-1
14014,1
14015,1
14016,1
14017,0
14018,1
14019,2
14020,2
14021,-1
14022,-3
14023,0
14024,1
14025,0
14026,1
14027,2
14028,3
14029,2
14030,2
14031,3
14032,5
14033,4
14034,3
14035,1
14036,1
14037,1
14038,1
14039,2
14040,4
14041,6
14042,4
14043,2
14044,1
14045,2
14046,1
14047,0
14048,0
14049,-2
14050,-1
14051,-2
14052,-1
14053,1
14054,2
14055,1
14056,2
14057,4
14058,5
14059,3
14060,2
14061,1
14062,3
14063,3
14064,4
14065,5
14066,5
14067,5
14068,4
14069,4
14070,2
14071,2
14072,2
14073,1
14074,1
14075,1
14076,2
14077,2
14078,2
14079,2
14080,3
14081,2
14082,1
14083,0
14084,0
14085,-1
14086,-1
14087,-1
14088,1
14089,2
14090,1
14091,2
14092,3
14093,4
14094,3
14095,3
14096,2
14097,3
14098,3
14099,3
14100,3
14101,2
14102,4
14103,6
14104,4
14105,5
14106,4
14107,4
14108,4
14109,3
14110,4
14111,2
14112,2
14113,2
14114,1
14115,1
14116,3
14117,2
14118,1
14119,-1
14120,-1
14121,1
14122,1
14123,2
14124,1
14125,1
14126,1
14127,1
14128,1
14129,1
14130,1
14131,1
14132,2
14133,4
14134,3
14135,3
14136,5
14137,6
14138,6
14139,5
14140,6
14141,6
14142,6
14143,1
14144,-4
14145,-7
14146,-6
14147,-4
14148,-3
14149,-4
14150,-2
14151,0
14152,2
14153,4
14154,8
14155,10
14156,9
14157,7
14158,7
14159,7
14160,7
14161,9
14162,10
14163,11
14164,9
14165,8
14166,6
14167,4
14168,3
14169,3
14170,1
14171,0
14172,-1
14173,-1
14174,-2
14175,-2
14176,-1
14177,-3
14178,-3
14179,-1
14180,0
14181,1
14182,3
14183,5
14184,7
14185,8
14186,7
14187,5
14188,2
14189,0
14190,0
14191,-1
14192,-2
14193,0
14194,0
14195,0
14196,1
14197,1
14198,1
14199,3
14200,4
14201,6
14202,7
14203,3
14204,1
14205,1
14206,2
14207,3
14208,2
14209,1
14210,3
14211,3
14212,3
14213,4
14214,4
14215,5
14216,4
14217,4
14218,4
14219,5
14220,4
14221,5
14222,5
14223,6
14224,5
14225,4
14226,4
14227,4
14228,1
14229,-2
14230,-2
14231,-1
14232,-1
14233,0
14234,3
14235,2
14236,3
14237,4
14238,5
14239,7
14240,7
14241,7
14242,8
14243,6
14244,4
14245,1
14246,1
14247,1
14248,1
14249,0
14250,-2
14251,-1
14252,0
14253,0
14254,3
14255,2
14256,2
14257,1
14258,1
14259,3
14260,3
14261,3
14262,2
14263,3
14264,3
14265,3
14266,2
14267,0
14268,-2
14269,-2
14270,0
14271,0
14272,1
14273,4
14274,4
14275,4
14276,6
14277,8
14278,10
14279,9
14280,9
14281,9
14282,10
14283,9
14284,9
14285,7
14286,6
14287,6
14288,5
14289,4
14290,3
14291,2
14292,2
14293,3
14294,3
14295,2
14296,3
14297,3
14298,3
14299,3
14300,3
14301,2
14302,2
14303,1
14304,-1
14305,-1
14306,0
14307,1
14308,1
14309,0
14310,1
14311,1
14312,1
14313,3
14314,2
14315,4
14316,2
14317,2
14318,3
14319,5
14320,5
14321,7
14322,8
14323,7
14324,7
14325,7
14326,8
14327,6
14328,3
14329,2
14330,0
14331,-5
14332,-6
14333,-6
14334,-6
14335,-4
14336,-2
14337,0
14338,3
14339,6
14340,9
14341,11
14342,9
14343,9
14344,9
14345,10
14346,10
14347,9
14348,6
14349,3
14350,3
14351,3
14352,4
14353,1
14354,0
14355,1
14356,3
14357,3
14358,4
14359,6
14360,5
14361,5
14362,4
14363,4
14364,4
14365,3
14366,3
14367,1
14368,0
14369,0
14370,2
14371,1
14372,0
14373,1
14374,1
14375,0
14376,1
14377,2
14378,4
14379,3
14380,5
14381,6
14382,9
14383,8
14384,4
14385,2
14386,2
14387,3
14388,2
14389,0
14390,-2
14391,-2
14392,-1
14393,0
14394,2
14395,2
14396,1
14397,1
14398,3
14399,6
14400,9
14401,9
14402,10
14403,9
14404,9
14405,11
14406,11
14407,8
14408,6
14409,5
14410,5
14411,4
14412,3
14413,-1
14414,0
14415,1
14416,1
14417,3
14418,4
14419,4
14420,3
14421,4
14422,5
14423,7
14424,6
14425,7
14426,5
14427,2
14428,2
14429,1
14430,3
14431,2
14432,3
14433,2
14434,3
14435,1
14436,1
14437,1
14438,2
14439,1
14440,2
14441,2
14442,2
14443,0
14444,0
14445,2
14446,4
14447,3
14448,1
14449,-1
14450,-1
14451,0
14452,2
14453,2
14454,5
14455,5
14456,6
14457,7
14458,8
14459,8
14460,10
14461,10
14462,11
14463,10
14464,10
14465,10
14466,9
14467,7
14468,5
14469,4
14470,4
14471,3
14472,2
14473,2
14474,4
14475,2
14476,2
14477,3
14478,3
14479,4
14480,4
14481,3
14482,4
14483,3
14484,3
14485,3
14486,2
14487,2
14488,2
14489,3
14490,4
14491,3
14492,2
14493,2
14494,3
14495,4
14496,2
14497,1
14498,2
14499,4
14500,5
14501,6
14502,8
14503,9
14504,9
14505,9
14506,9
14507,8
14508,6
14509,1
14510,-2
14511,-5
14512,-7
14513,-5
14514,-4
14515,-3
14516,0
14517,3
14518,5
14519,8
14520,10
14521,11
14522,11
14523,11
14524,8
14525,7
14526,7
14527,7
14528,5
14529,5
14530,3
14531,3
14532,3
14533,2
14534,2
14535,4
14536,3
14537,2
14538,2
14539,2
14540,3
14541,3
14542,2
14543,2
14544,4
14545,5
14546,6
14547,7
14548,6
14549,6
14550,7
14551,6
14552,3
14553,3
14554,4
14555,5
14556,7
14557,7
14558,9
14559,9
14560,9
14561,9
14562,8
14563,8
14564,6
14565,7
14566,7
14567,6
14568,3
14569,1
14570,-1
14571,0
14572,0
14573,1
14574,4
14575,4
14576,6
14577,7
14578,9
14579,10
14580,8
14581,9
14582,9
14583,8
14584,7
14585,6
14586,5
14587,5
14588,2
14589,1
14590,1
14591,1
14592,-4
14593,-6
14594,-3
14595,1
14596,1
14597,4
14598,5
14599,8
14600,10
14601,12
14602,12
14603,12
14604,10
14605,8
14606,7
14607,5
14608,3
14609,0
14610,-2
14611,-3
14612,-6
14613,-5
14614,-2
14615,1
14616,2
14617,6
14618,10
14619,14
14620,14
14621,15
14622,13
14623,11
14624,11
14625,9
14626,7
14627,5
14628,2
14629,-1
14630,-2
14631,-3
14632,-1
14633,0
14634,0
14635,1
14636,3
14637,3
14638,6
14639,8
14640,9
14641,10
14642,12
14643,12
14644,11
14645,10
14646,11
14647,10
14648,6
14649,2
14650,2
14651,4
14652,3
14653,3
14654,2
14655,3
14656,4
14657,3
14658,3
14659,3
14660,4
14661,6
14662,6
14663,6
14664,4
14665,3
14666,3
14667,4
14668,6
14669,3
14670,2
14671,4
14672,3
14673,1
14674,-1
14675,0
14676,0
14677,0
14678,1
14679,2
14680,6
14681,9
14682,13
14683,13
14684,12
14685,9
14686,8
14687,6
14688,3
14689,0
14690,-3
14691,-6
14692,-6
14693,-3
14694,-2
14695,-1
14696,0
14697,3
14698,7
14699,10
14700,11
14701,13
14702,11
14703,12
14704,10
14705,9
14706,8
14707,7
14708,6
14709,4
14710,3
14711,4
14712,5
14713,5
14714,4
14715,3
14716,3
14717,4
14718,4
14719,3
14720,3
14721,4
14722,6
14723,6
14724,8
14725,7
14726,8
14727,8
14728,7
14729,6
14730,4
14731,2
14732,1
14733,0
14734,0
14735,1
14736,0
14737,-1
14738,0
14739,2
14740,4
14741,8
14742,9
14743,8
14744,5
14745,6
14746,6
14747,3
14748,2
14749,2
14750,3
14751,3
14752,3
14753,7
14754,10
14755,8
14756,4
14757,3
14758,4
14759,5
14760,7
14761,10
14762,11
14763,10
14764,7
14765,5
14766,5
14767,4
14768,3
14769,3
14770,3
14771,4
14772,3
14773,3
14774,3
14775,4
14776,2
14777,2
14778,2
14779,5
14780,7
14781,8
14782,8
14783,7
14784,5
14785,6
14786,6
14787,1
14788,-1
14789,0
14790,1
14791,0
14792,3
14793,6
14794,8
14795,8
14796,5
14797,3
14798,3
14799,4
14800,3
14801,4
14802,5
14803,6
14804,6
14805,6
14806,5
14807,3
14808,1
14809,2
14810,1
14811,0
14812,2
14813,3
14814,4
14815,4
14816,3
14817,2
14818,-1
14819,-1
14820,0
14821,3
14822,3
14823,5
14824,6
14825,9
14826,11
14827,13
14828,10
14829,8
14830,7
14831,6
14832,6
14833,4
14834,5
14835,5
14836,4
14837,3
14838,2
14839,1
14840,1
14841,4
14842,4
14843,6
14844,6
14845,6
14846,8
14847,8
14848,4
14849,1
14850,-1
14851,0
14852,0
14853,1
14854,3
14855,7
14856,10
14857,12
14858,11
14859,10
14860,10
14861,9
14862,6
14863,3
14864,0
14865,-1
14866,-1
14867,0
14868,1
14869,2
14870,3
14871,5
14872,7
14873,8
14874,9
14875,7
14876,6
14877,6
14878,5
14879,4
14880,4
14881,3
14882,-1
14883,-2
14884,-2
14885,-2
14886,-1
14887,1
14888,4
14889,4
14890,7
14891,9
14892,8
14893,6
14894,6
14895,7
14896,9
14897,9
14898,9
14899,10
14900,10
14901,10
14902,10
14903,9
14904,8
14905,7
14906,6
14907,5
14908,4
14909,3
14910,1
14911,2
14912,3
14913,2
14914,3
14915,2
14916,4
14917,4
14918,2
14919,0
14920,2
14921,4
14922,8
14923,7
14924,8
14925,8
14926,8
14927,8
14928,4
14929,2
14930,0
14931,0
14932,-1
14933,-1
14934,0
14935,2
14936,3
14937,6
14938,8
14939,8
14940,9
14941,10
14942,9
14943,8
14944,7
14945,8
14946,5
14947,3
14948,2
14949,1
14950,2
14951,0
14952,-3
14953,-5
14954,-3
14955,1
14956,6
14957,8
14958,8
14959,9
14960,12
14961,15
14962,14
14963,13
14964,9
14965,6
14966,4
14967,2
14968,1
14969,-1
14970,-2
14971,0
14972,0
14973,2
14974,6
14975,7
14976,9
14977,9
14978,10
14979,11
14980,13
14981,12
14982,10
14983,10
14984,10
14985,9
14986,9
14987,6
14988,3
14989,3
14990,2
14991,1
14992,2
14993,2
14994,3
14995,3
14996,5
14997,6
14998,8
14999,8
15000,9
15001,9
15002,11
15003,9
15004,6
15005,4
15006,3
15007,2
15008,3
15009,2
15010,2
15011,2
15012,3
15013,2
15014,1
15015,1
15016,4
15017,7
15018,9
15019,9
15020,9
15021,9
15022,9
15023,8
15024,7
15025,4
15026,2
15027,1
15028,1
15029,-1
15030,-3
15031,-4
15032,-1
15033,-2
15034,0
15035,0
15036,1
15037,5
15038,10
15039,13
15040,13
15041,14
15042,15
15043,17
15044,15
15045,13
15046,11
15047,8
15048,6
15049,5
15050,5
15051,4
15052,4
15053,3
15054,2
15055,2
15056,2
15057,3
15058,5
15059,8
15060,10
15061,11
15062,10
15063,12
15064,10
15065,9
15066,7
15067,6
15068,6
15069,7
15070,6
15071,4
15072,2
15073,5
15074,4
15075,5
15076,5
15077,6
15078,7
15079,7
15080,6
15081,4
15082,4
15083,5
15084,6
15085,6
15086,2
15087,1
15088,1
15089,3
15090,2
15091,1
15092,4
15093,4
15094,6
15095,8
15096,10
15097,10
15098,7
15099,5
15100,4
15101,6
15102,6
15103,8
15104,8
15105,8
15106,9
15107,8
15108,5
15109,3
15110,1
15111,-1
15112,-3
15113,-4
15114,-6
15115,-6
15116,-1
15117,2
15118,6
15119,10
15120,13
15121,14
15122,14
15123,11
15124,9
15125,7
15126,5
15127,4
15128,3
15129,1
15130,-1
15131,0
15132,1
15133,4
15134,3
15135,4
15136,6
15137,9
15138,8
15139,7
15140,5
15141,6
15142,4
15143,3
15144,4
15145,6
15146,7
15147,9
15148,7
15149,5
15150,3
15151,1
15152,-2
15153,-1
15154,1
15155,2
15156,3
15157,5
15158,9
15159,12
15160,13
15161,12
15162,10
15163,8
15164,7
15165,6
15166,2
15167,-2
15168,-4
15169,-4
15170,-6
15171,-5
15172,0
15173,4
15174,6
15175,6
15176,7
15177,8
15178,8
15179,7
15180,7
15181,8
15182,6
15183,5
15184,8
15185,7
15186,4
15187,3
15188,3
15189,1
15190,3
15191,3
15192,1
15193,-1
15194,2
15195,3
15196,5
15197,4
15198,3
15199,6
15200,9
15201,9
15202,7
15203,5
15204,4
15205,5
15206,5
15207,3
15208,2
15209,2
15210,0
15211,1
15212,-1
15213,0
15214,0
15215,0
15216,1
15217,3
15218,6
15219,7
15220,7
15221,6
15222,6
15223,7
15224,5
15225,6
15226,8
15227,6
15228,5
15229,4
15230,3
15231,1
15232,2
15233,2
15234,1
15235,1
15236,1
15237,1
15238,-3
15239,-7
15240,-8
15241,-9
15242,-10
15243,-7
15244,-2
15245,4
15246,9
15247,10
15248,9
15249,11
15250,9
15251,6
15252,6
15253,6
15254,7
15255,7
15256,7
15257,7
15258,7
15259,6
15260,7
15261,6
15262,7
15263,6
15264,6
15265,5
15266,1
15267,-2
15268,-5
15269,-5
15270,-6
15271,-4
15272,-1
15273,0
15274,3
15275,6
15276,10
15277,10
15278,7
15279,6
15280,6
15281,6
15282,7
15283,7
15284,6
15285,6
15286,6
15287,3
15288,2
15289,3
15290,3
15291,2
15292,1
15293,-1
15294,0
15295,3
15296,2
15297,2
15298,5
15299,8
15300,9
15301,9
15302,7
15303,5
15304,3
15305,3
15306,4
15307,4
15308,2
15309,1
15310,0
15311,1
15312,0
15313,-1
15314,0
15315,0
15316,1
15317,1
15318,1
15319,1
15320,4
15321,5
15322,3
15323,4
15324,4
15325,2
15326,2
15327,1
15328,2
15329,2
15330,1
15331,2
15332,3
15333,4
15334,5
15335,3
15336,4
15337,4
15338,4
15339,4
15340,6
15341,5
15342,6
15343,5
15344,3
15345,0
15346,-2
15347,-3
15348,-3
15349,-4
15350,-5
15351,-4
15352,-2
15353,-4
15354,-1
15355,3
15356,2
15357,3
15358,4
15359,10
15360,12
15361,12
15362,9
15363,8
15364,7
15365,7
15366,4
15367,2
15368,1
15369,2
15370,2
15371,1
15372,2
15373,2
15374,1
15375,2
15376,2
15377,3
15378,3
15379,3
15380,4
15381,4
15382,4
15383,4
15384,4
15385,3
15386,2
15387,1
15388,1
15389,-1
15390,0
15391,-2
15392,0
15393,-1
15394,-1
15395,0
15396,-1
15397,0
15398,0
15399,3
15400,5
15401,3
15402,3
15403,2
15404,3
15405,2
15406,1
15407,-2
15408,-2
15409,-3
15410,-6
15411,-7
15412,-5
15413,-2
15414,1
15415,1
15416,2
15417,1
15418,3
15419,4
15420,6
15421,5
15422,5
15423,4
15424,2
15425,2
15426,2
15427,2
15428,0
15429,-1
15430,0
15431,-1
15432,-1
15433,0
15434,1
15435,0
15436,0
15437,1
15438,2
15439,1
15440,2
15441,2
15442,4
15443,4
15444,1
15445,-1
15446,-3
15447,-4
15448,-6
15449,-9
15450,-9
15451,-8
15452,-7
15453,-6
15454,-5
15455,-5
15456,-2
15457,1
15458,2
15459,3
15460,4
15461,6
15462,3
15463,2
15464,2
15465,0
15466,-3
15467,-6
15468,-7
15469,-7
15470,-5
15471,-3
15472,-3
15473,-2
15474,1
15475,3
15476,2
15477,1
15478,0
15479,-1
15480,1
15481,0
15482,2
15483,5
15484,7
15485,4
15486,1
15487,1
15488,1
15489,-1
15490,-4
15491,-3
15492,-2
15493,-6
15494,-8
15495,-7
15496,-5
15497,-3
15498,-1
15499,2
15500,4
15501,6
15502,6
15503,3
15504,2
15505,1
15506,0
15507,-2
15508,0
15509,0
15510,-3
15511,-5
15512,-5
15513,-5
15514,-9
15515,-10
15516,-9
15517,-7
15518,-5
15519,0
15520,3
15521,3
15522,8
15523,11
15524,9
15525,5
15526,3
15527,0
15528,-1
15529,-1
15530,-2
15531,-2
15532,0
15533,0
15534,-1
15535,-1
15536,-1
15537,0
15538,-2
15539,-3
15540,-4
15541,-5
15542,-4
15543,-1
15544,2
15545,2
15546,1
15547,2
15548,4
15549,4
15550,-1
15551,-5
15552,-6
15553,-6
15554,-8
15555,-8
15556,-6
15557,-3
15558,-1
15559,3
15560,5
15561,6
15562,7
15563,7
15564,5
15565,4
15566,3
15567,1
15568,0
15569,0
15570,-2
15571,-1
15572,-1
15573,0
15574,-1
15575,-3
15576,-2
15577,-2
15578,-3
15579,-1
15580,1
15581,-1
15582,0
15583,2
15584,4
15585,5
15586,3
15587,1
15588,0
15589,-1
15590,-2
15591,-4
15592,-3
15593,-4
15594,-4
15595,-2
15596,-1
15597,-2
15598,-3
15599,-1
15600,2
15601,2
15602,2
15603,1
15604,1
15605,2
15606,3
15607,1
15608,0
15609,-2
15610,-4
15611,-4
15612,-1
15613,-2
15614,-1
15615,0
15616,1
15617,1
15618,2
15619,4
15620,4
15621,3
15622,2
15623,1
15624,1
15625,1
15626,0
15627,-3
15628,-2
15629,-2
15630,-3
15631,-4
15632,-2
15633,0
15634,-1
15635,0
15636,2
15637,3
15638,1
15639,2
15640,3
15641,2
15642,1
15643,0
15644,-1
15645,-1
15646,-2
15647,-7
15648,-8
15649,-4
15650,-6
15651,-7
15652,-5
15653,-5
15654,-5
15655,-3
15656,1
15657,3
15658,5
15659,4
15660,5
15661,4
15662,3
15663,4
15664,2
15665,2
15666,0
15667,-1
15668,-4
15669,-5
15670,-3
15671,-3
15672,-2
15673,0
15674,3
15675,2
15676,3
15677,3
15678,3
15679,3
15680,4
15681,3
15682,2
15683,3
15684,3
15685,2
15686,-1
15687,-5
15688,-5
15689,-3
15690,-2
15691,-2
15692,1
15693,1
15694,0
15695,2
15696,3
15697,3
15698,3
15699,2
15700,4
15701,3
15702,4
15703,3
15704,2
15705,2
15706,2
15707,1
15708,-1
15709,-2
15710,-2
15711,-1
15712,0
15713,-1
15714,1
15715,0
15716,1
15717,2
15718,3
15719,2
15720,4
15721,2
15722,3
15723,3
15724,1
15725,-3
15726,-4
15727,-3
15728,-3
15729,-5
15730,-5
15731,-5
15732,-2
15733,-2
15734,-3
15735,-5
15736,-5
15737,-4
15738,0
15739,3
15740,6
15741,4
15742,6
15743,8
15744,4
15745,0
15746,-3
15747,-3
15748,-1
15749,-1
15750,0
15751,2
15752,3
15753,2
15754,2
15755,2
15756,2
15757,2
15758,0
15759,2
15760,2
15761,2
15762,2
15763,2
15764,2
15765,2
15766,1
15767,1
15768,0
15769,0
15770,1
15771,2
15772,3
15773,3
15774,2
15775,2
15776,3
15777,5
15778,5
15779,5
15780,5
15781,4
15782,3
15783,4
15784,4
15785,2
15786,1
15787,1
15788,1
15789,-1
15790,-2
15791,0
15792,0
15793,0
15794,1
15795,2
15796,1
15797,3
15798,3
15799,4
15800,4
15801,2
15802,1
15803,-1
15804,-2
15805,-2
15806,-4
15807,-4
15808,-3
15809,-1
15810,1
15811,4
15812,2
15813,1
15814,-1
15815,1
15816,2
15817,3
15818,4
15819,3
15820,1
15821,2
15822,0
15823,-3
15824,-8
15825,-8
15826,-7
15827,-5
15828,-1
15829,1
15830,0
15831,2
15832,6
15833,9
15834,8
15835,7
15836,6
15837,6
15838,6
15839,6
15840,6
15841,5
15842,3
15843,2
15844,2
15845,1
15846,-2
15847,-4
15848,-5
15849,-5
15850,-3
15851,1
15852,0
15853,0
15854,0
15855,4
15856,5
15857,4
15858,4
15859,6
15860,8
15861,8
15862,9
15863,7
15864,6
15865,5
15866,3
15867,2
15868,1
15869,2
15870,1
15871,-2
15872,-1
15873,0
15874,0
15875,-1
15876,-1
15877,2
15878,4
15879,6
15880,6
15881,3
15882,2
15883,3
15884,3
15885,2
15886,1
15887,2
15888,1
15889,2
15890,3
15891,3
15892,4
15893,3
15894,3
15895,3
15896,3
15897,3
15898,3
15899,3
15900,3
15901,3
15902,2
15903,3
15904,3
15905,2
15906,2
15907,2
15908,-2
15909,-5
15910,-6
15911,-4
15912,-3
15913,-2
15914,-1
15915,3
15916,7
15917,9
15918,9
15919,11
15920,11
15921,9
15922,7
15923,6
15924,5
15925,5
15926,3
15927,0
15928,-1
15929,-1
15930,-1
15931,0
15932,1
15933,2
15934,2
15935,4
15936,7
15937,7
15938,8
15939,7
15940,6
15941,3
15942,2
15943,2
15944,2
15945,2
15946,2
15947,1
15948,1
15949,3
15950,6
15951,4
15952,3
15953,2
15954,3
15955,4
15956,5
15957,5
15958,6
15959,7
15960,7
15961,6
15962,6
15963,4
15964,2
15965,1
15966,1
15967,0
15968,-2
15969,-2
15970,-1
15971,-1
15972,1
15973,4
15974,4
15975,4
15976,4
15977,4
15978,4
15979,5
15980,5
15981,3
15982,2
15983,2
15984,1
15985,1
15986,0
15987,-1
15988,-3
15989,-2
15990,-2
15991,-2
15992,-3
15993,-3
15994,-1
15995,2
15996,5
15997,8
15998,8
15999,7
16000,6
16001,6
16002,3
16003,0
16004,-3
16005,-2
16006,-1
16007,1
16008,3
16009,5
16010,6
16011,7
16012,7
16013,7
16014,6
16015,7
16016,7
16017,8
16018,7
16019,8
16020,9
16021,5
16022,4
16023,1
16024,-2
16025,-3
16026,-5
16027,-4
16028,0
16029,-1
16030,2
16031,3
16032,7
16033,7
16034,6
16035,6
16036,7
16037,7
16038,7
16039,9
16040,8
16041,8
16042,8
16043,5
16044,3
16045,2
16046,1
16047,1
16048,1
16049,-1
16050,3
16051,2
16052,2
16053,2
16054,2
16055,3
16056,2
16057,3
16058,5
16059,7
16060,8
16061,7
16062,6
16063,5
16064,4
16065,3
16066,3
16067,3
16068,1
16069,3
16070,3
16071,1
16072,1
16073,0
16074,1
16075,2
16076,4
16077,4
16078,6
16079,7
16080,7
16081,6
16082,6
16083,5
16084,5
16085,2
16086,1
16087,1
16088,1
16089,-1
16090,-1
16091,0
16092,1
16093,2
16094,2
16095,2
16096,2
16097,-1
16098,-1
16099,2
16100,4
16101,4
16102,4
16103,4
16104,7
16105,8
16106,7
16107,3
16108,0
16109,-1
16110,-3
16111,-5
16112,-4
16113,-3
16114,-2
16115,-1
16116,2
16117,4
16118,8
16119,11
16120,11
16121,11
16122,12
16123,10
16124,7
16125,5
16126,4
16127,3
16128,3
16129,-2
16130,-1
16131,0
16132,-3
16133,-6
16134,-7
16135,-5
16136,-3
16137,0
16138,4
16139,10
16140,12
16141,13
16142,12
16143,13
16144,10
16145,8
16146,5
16147,4
16148,3
16149,3
16150,3
16151,2
16152,2
16153,4
16154,4
16155,5
16156,5
16157,4
16158,4
16159,5
16160,5
16161,5
16162,5
16163,5
16164,4
16165,4
16166,4
16167,3
16168,2
16169,2
16170,3
16171,2
