label,1ch,2ch,3ch
0.0,484.0,-301.0,16.0
0.0,302.0,-297.0,18.0
0.0,-295.0,-294.0,18.0
0.0,-341.0,-293.0,19.0
0.0,-340.0,-292.0,19.0
0.0,-339.0,-291.0,19.0
0.0,-337.0,-290.0,19.0
0.0,-336.0,-289.0,19.0
0.0,-335.0,-288.0,19.0
0.0,-334.0,-71.0,19.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,60.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,473.0,15.0
0.0,484.0,94.0,15.0
0.0,484.0,55.0,15.0
0.0,484.0,-199.0,16.0
0.0,484.0,-301.0,16.0
0.0,281.0,-297.0,18.0
0.0,-316.0,-294.0,19.0
0.0,-341.0,-293.0,19.0
0.0,-340.0,-292.0,19.0
0.0,-339.0,-291.0,19.0
0.0,-337.0,-290.0,19.0
0.0,-336.0,-289.0,19.0
0.0,-335.0,-288.0,19.0
0.0,-334.0,-41.0,19.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,73.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,13.0
0.0,484.0,454.0,15.0
0.0,484.0,96.0,15.0
0.0,484.0,53.0,15.0
0.0,483.0,-205.0,16.0
0.0,484.0,-302.0,16.0
0.0,271.0,-297.0,18.0
0.0,-323.0,-295.0,19.0
0.0,-341.0,-294.0,19.0
0.0,-340.0,-293.0,19.0
0.0,-338.0,-292.0,19.0
0.0,-337.0,-291.0,19.0
0.0,-336.0,-290.0,19.0
0.0,-335.0,-288.0,19.0
0.0,-334.0,-21.0,19.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-335.0,488.0,16.0
0.0,101.0,488.0,15.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,384.0,15.0
0.0,484.0,96.0,15.0
0.0,484.0,47.0,16.0
0.0,484.0,-220.0,16.0
0.0,484.0,-302.0,16.0
0.0,250.0,-297.0,18.0
0.0,-340.0,-295.0,19.0
0.0,-341.0,-294.0,19.0
0.0,-340.0,-293.0,19.0
0.0,-339.0,-292.0,19.0
0.0,-337.0,-291.0,19.0
0.0,-336.0,-290.0,19.0
0.0,-335.0,-289.0,19.0
0.0,-334.0,10.0,18.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,122.0,489.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,13.0
0.0,484.0,365.0,15.0
0.0,484.0,102.0,15.0
0.0,484.0,40.0,16.0
0.0,484.0,-226.0,16.0
0.0,484.0,-302.0,16.0
0.0,233.0,-298.0,18.0
0.0,-341.0,-295.0,19.0
0.0,-341.0,-294.0,19.0
0.0,-340.0,-293.0,19.0
0.0,-338.0,-292.0,19.0
0.0,-337.0,-291.0,19.0
0.0,-336.0,-290.0,19.0
0.0,-335.0,-289.0,19.0
0.0,-334.0,43.0,18.0
0.0,-338.0,489.0,16.0
0.0,-337.0,489.0,16.0
0.0,-336.0,488.0,16.0
0.0,144.0,488.0,15.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,317.0,15.0
0.0,483.0,98.0,15.0
0.0,484.0,38.0,16.0
0.0,484.0,-243.0,16.0
0.0,484.0,-303.0,16.0
0.0,217.0,-297.0,18.0
0.0,-342.0,-295.0,19.0
0.0,-341.0,-294.0,19.0
0.0,-340.0,-293.0,19.0
0.0,-338.0,-292.0,19.0
0.0,-337.0,-291.0,19.0
0.0,-336.0,-290.0,19.0
0.0,-335.0,-289.0,19.0
0.0,-334.0,63.0,18.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,170.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,286.0,15.0
0.0,484.0,101.0,15.0
0.0,484.0,35.0,16.0
0.0,484.0,-250.0,16.0
0.0,484.0,-302.0,16.0
0.0,204.0,-298.0,18.0
0.0,-342.0,-295.0,19.0
0.0,-341.0,-294.0,19.0
0.0,-340.0,-293.0,19.0
0.0,-338.0,-292.0,19.0
0.0,-337.0,-291.0,19.0
0.0,-336.0,-290.0,19.0
0.0,-335.0,-289.0,19.0
0.0,-334.0,84.0,18.0
0.0,-338.0,489.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,189.0,489.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,13.0
0.0,484.0,241.0,15.0
0.0,484.0,102.0,15.0
0.0,484.0,29.0,16.0
0.0,484.0,-259.0,16.0
0.0,484.0,-303.0,16.0
0.0,177.0,-298.0,18.0
0.0,-341.0,-295.0,19.0
0.0,-341.0,-294.0,19.0
0.0,-340.0,-293.0,19.0
0.0,-339.0,-292.0,19.0
0.0,-337.0,-291.0,19.0
0.0,-336.0,-291.0,19.0
0.0,-335.0,-289.0,19.0
0.0,-334.0,113.0,18.0
0.0,-338.0,489.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,209.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,214.0,15.0
0.0,484.0,100.0,15.0
0.0,484.0,23.0,16.0
0.0,484.0,-268.0,16.0
0.0,484.0,-303.0,16.0
0.0,167.0,-298.0,18.0
0.0,-342.0,-296.0,19.0
0.0,-341.0,-294.0,19.0
0.0,-339.0,-293.0,19.0
0.0,-338.0,-293.0,19.0
0.0,-337.0,-292.0,19.0
0.0,-336.0,-291.0,19.0
0.0,-335.0,-289.0,19.0
0.0,-334.0,131.0,18.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,228.0,488.0,15.0
0.0,484.0,488.0,13.0
0.0,484.0,489.0,13.0
0.0,484.0,181.0,15.0
0.0,484.0,103.0,15.0
0.0,484.0,14.0,16.0
0.0,484.0,-282.0,16.0
0.0,484.0,-303.0,16.0
0.0,141.0,-299.0,18.0
0.0,-342.0,-296.0,19.0
0.0,-340.0,-295.0,19.0
0.0,-339.0,-294.0,19.0
0.0,-338.0,-293.0,19.0
0.0,-337.0,-292.0,19.0
0.0,-335.0,-290.0,19.0
0.0,-335.0,-290.0,19.0
0.0,-334.0,177.0,18.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,253.0,489.0,15.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,145.0,15.0
0.0,484.0,101.0,15.0
0.0,484.0,13.0,16.0
0.0,484.0,-293.0,16.0
0.0,484.0,-303.0,16.0
0.0,132.0,-299.0,19.0
0.0,-342.0,-296.0,19.0
0.0,-341.0,-295.0,19.0
0.0,-339.0,-294.0,19.0
0.0,-338.0,-293.0,19.0
0.0,-337.0,-292.0,19.0
0.0,-336.0,-291.0,19.0
0.0,-335.0,-290.0,19.0
0.0,-334.0,193.0,18.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,271.0,488.0,15.0
0.0,484.0,488.0,13.0
0.0,484.0,488.0,13.0
0.0,484.0,100.0,15.0
0.0,484.0,103.0,15.0
0.0,484.0,5.0,16.0
0.0,484.0,-300.0,16.0
0.0,484.0,-303.0,16.0
0.0,115.0,-299.0,19.0
0.0,-342.0,-296.0,19.0
0.0,-341.0,-295.0,19.0
0.0,-340.0,-294.0,19.0
0.0,-338.0,-293.0,19.0
0.0,-337.0,-292.0,19.0
0.0,-336.0,-291.0,19.0
0.0,-334.0,-290.0,19.0
0.0,-335.0,240.0,18.0
0.0,-338.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-335.0,489.0,17.0
0.0,290.0,489.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,83.0,15.0
0.0,484.0,101.0,15.0
0.0,484.0,-4.0,16.0
0.0,484.0,-303.0,16.0
0.0,484.0,-303.0,17.0
0.0,97.0,-300.0,19.0
0.0,-342.0,-296.0,19.0
0.0,-340.0,-295.0,19.0
0.0,-339.0,-294.0,19.0
0.0,-338.0,-293.0,19.0
0.0,-337.0,-292.0,19.0
0.0,-336.0,-291.0,19.0
0.0,-335.0,-290.0,19.0
0.0,-335.0,272.0,18.0
0.0,-338.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-336.0,488.0,19.0
0.0,303.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,81.0,15.0
0.0,484.0,100.0,15.0
0.0,484.0,-8.0,16.0
0.0,483.0,-304.0,16.0
0.0,483.0,-304.0,16.0
0.0,81.0,-300.0,19.0
0.0,-342.0,-296.0,19.0
0.0,-341.0,-295.0,19.0
0.0,-339.0,-294.0,19.0
0.0,-338.0,-293.0,19.0
0.0,-337.0,-292.0,19.0
0.0,-336.0,-291.0,19.0
0.0,-335.0,-290.0,19.0
0.0,-335.0,321.0,18.0
0.0,-338.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-336.0,489.0,19.0
0.0,323.0,488.0,15.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,79.0,15.0
0.0,483.0,102.0,15.0
0.0,484.0,-22.0,16.0
0.0,483.0,-304.0,16.0
0.0,484.0,-304.0,16.0
0.0,61.0,-299.0,19.0
0.0,-342.0,-296.0,19.0
0.0,-340.0,-295.0,19.0
0.0,-339.0,-294.0,19.0
0.0,-338.0,-294.0,19.0
0.0,-337.0,-293.0,19.0
0.0,-336.0,-292.0,19.0
0.0,-335.0,-291.0,19.0
0.0,-335.0,340.0,18.0
0.0,-338.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-335.0,488.0,19.0
0.0,332.0,488.0,15.0
0.0,484.0,488.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,83.0,15.0
0.0,484.0,101.0,15.0
0.0,484.0,-23.0,16.0
0.0,484.0,-305.0,16.0
0.0,484.0,-304.0,16.0
0.0,46.0,-299.0,19.0
0.0,-342.0,-297.0,19.0
0.0,-340.0,-295.0,19.0
0.0,-339.0,-295.0,19.0
0.0,-338.0,-294.0,19.0
0.0,-337.0,-293.0,19.0
0.0,-336.0,-292.0,19.0
0.0,-335.0,-291.0,19.0
0.0,-335.0,386.0,18.0
0.0,-338.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-335.0,489.0,19.0
0.0,356.0,488.0,15.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,87.0,15.0
0.0,484.0,97.0,15.0
0.0,484.0,-34.0,16.0
0.0,484.0,-305.0,16.0
0.0,483.0,-304.0,16.0
0.0,25.0,-299.0,19.0
0.0,-341.0,-296.0,19.0
0.0,-340.0,-296.0,19.0
0.0,-339.0,-295.0,19.0
0.0,-338.0,-294.0,19.0
0.0,-337.0,-292.0,19.0
0.0,-336.0,-292.0,19.0
0.0,-335.0,-291.0,19.0
0.0,-335.0,424.0,17.0
0.0,-338.0,489.0,16.0
0.0,-336.0,488.0,16.0
0.0,-335.0,489.0,19.0
0.0,364.0,488.0,15.0
0.0,484.0,488.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,86.0,15.0
0.0,484.0,96.0,15.0
0.0,484.0,-40.0,16.0
0.0,484.0,-306.0,16.0
0.0,484.0,-304.0,16.0
0.0,15.0,-299.0,19.0
0.0,-342.0,-297.0,19.0
0.0,-340.0,-296.0,19.0
0.0,-339.0,-295.0,19.0
0.0,-338.0,-294.0,19.0
0.0,-337.0,-293.0,19.0
0.0,-336.0,-292.0,19.0
0.0,-335.0,-291.0,19.0
0.0,-335.0,479.0,17.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-334.0,488.0,18.0
0.0,386.0,488.0,14.0
0.0,484.0,488.0,13.0
0.0,484.0,488.0,13.0
0.0,484.0,88.0,15.0
0.0,484.0,94.0,15.0
0.0,484.0,-51.0,16.0
0.0,484.0,-305.0,16.0
0.0,484.0,-304.0,18.0
0.0,-6.0,-299.0,19.0
0.0,-342.0,-297.0,19.0
0.0,-340.0,-296.0,19.0
0.0,-339.0,-295.0,19.0
0.0,-338.0,-294.0,19.0
0.0,-337.0,-293.0,19.0
0.0,-335.0,-292.0,19.0
0.0,-334.0,-291.0,19.0
0.0,-335.0,487.0,17.0
0.0,-337.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-329.0,488.0,17.0
0.0,397.0,489.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,85.0,15.0
0.0,484.0,97.0,15.0
0.0,484.0,-61.0,16.0
0.0,484.0,-306.0,16.0
0.0,484.0,-305.0,18.0
0.0,-23.0,-299.0,19.0
0.0,-342.0,-297.0,19.0
0.0,-340.0,-296.0,19.0
0.0,-339.0,-295.0,19.0
0.0,-338.0,-294.0,19.0
0.0,-337.0,-293.0,19.0
0.0,-336.0,-292.0,19.0
0.0,-335.0,-291.0,19.0
0.0,-335.0,488.0,17.0
0.0,-338.0,488.0,16.0
0.0,-336.0,489.0,16.0
0.0,-282.0,488.0,17.0
0.0,417.0,488.0,14.0
0.0,483.0,489.0,13.0
0.0,484.0,488.0,14.0
0.0,484.0,88.0,15.0
0.0,484.0,90.0,15.0
0.0,484.0,-63.0,16.0
0.0,484.0,-306.0,16.0
0.0,484.0,-305.0,18.0
0.0,-43.0,-299.0,19.0
0.0,-341.0,-298.0,19.0
0.0,-340.0,-296.0,19.0
0.0,-339.0,-295.0,19.0
0.0,-338.0,-294.0,19.0
0.0,-337.0,-294.0,19.0
0.0,-336.0,-293.0,19.0
0.0,-334.0,-291.0,19.0
0.0,-335.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-252.0,488.0,17.0
0.0,427.0,488.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,86.0,15.0
0.0,484.0,90.0,15.0
0.0,484.0,-72.0,16.0
0.0,484.0,-306.0,16.0
0.0,484.0,-305.0,18.0
0.0,-54.0,-299.0,19.0
0.0,-341.0,-298.0,19.0
0.0,-340.0,-297.0,19.0
0.0,-339.0,-296.0,19.0
0.0,-338.0,-295.0,19.0
0.0,-337.0,-294.0,19.0
0.0,-336.0,-293.0,19.0
0.0,-334.0,-292.0,19.0
0.0,-335.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-208.0,488.0,17.0
0.0,445.0,488.0,14.0
0.0,484.0,488.0,14.0
0.0,484.0,489.0,13.0
0.0,484.0,84.0,15.0
0.0,484.0,84.0,15.0
0.0,484.0,-83.0,16.0
0.0,484.0,-306.0,16.0
0.0,484.0,-304.0,18.0
0.0,-73.0,-299.0,19.0
0.0,-341.0,-298.0,19.0
0.0,-340.0,-297.0,19.0
0.0,-339.0,-296.0,19.0
0.0,-338.0,-295.0,19.0
0.0,-337.0,-294.0,19.0
0.0,-336.0,-293.0,19.0
0.0,-334.0,-292.0,19.0
0.0,-335.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-195.0,488.0,16.0
0.0,465.0,488.0,14.0
0.0,484.0,488.0,14.0
0.0,484.0,489.0,13.0
0.0,484.0,85.0,15.0
0.0,484.0,85.0,15.0
0.0,484.0,-87.0,16.0
0.0,483.0,-306.0,16.0
0.0,483.0,-303.0,18.0
0.0,-82.0,-299.0,19.0
0.0,-341.0,-298.0,19.0
0.0,-340.0,-297.0,19.0
0.0,-339.0,-296.0,19.0
0.0,-338.0,-295.0,19.0
0.0,-336.0,-294.0,19.0
0.0,-335.0,-293.0,19.0
0.0,-334.0,-292.0,19.0
0.0,-336.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-175.0,488.0,16.0
0.0,479.0,488.0,14.0
0.0,484.0,488.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,81.0,15.0
0.0,484.0,88.0,15.0
0.0,484.0,-102.0,16.0
0.0,484.0,-306.0,16.0
0.0,484.0,-303.0,18.0
0.0,-112.0,-299.0,19.0
0.0,-342.0,-298.0,19.0
0.0,-340.0,-297.0,19.0
0.0,-339.0,-296.0,19.0
0.0,-338.0,-295.0,19.0
0.0,-337.0,-294.0,19.0
0.0,-335.0,-293.0,19.0
0.0,-334.0,-292.0,19.0
0.0,-337.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-151.0,488.0,16.0
0.0,483.0,489.0,14.0
0.0,484.0,488.0,14.0
0.0,484.0,489.0,14.0
0.0,483.0,80.0,15.0
0.0,484.0,82.0,15.0
0.0,484.0,-106.0,16.0
0.0,484.0,-307.0,16.0
0.0,462.0,-303.0,18.0
0.0,-120.0,-299.0,19.0
0.0,-341.0,-299.0,19.0
0.0,-340.0,-297.0,19.0
0.0,-339.0,-296.0,19.0
0.0,-338.0,-295.0,19.0
0.0,-336.0,-294.0,19.0
0.0,-335.0,-294.0,19.0
0.0,-334.0,-289.0,19.0
0.0,-337.0,488.0,16.0
0.0,-337.0,489.0,16.0
0.0,-336.0,489.0,16.0
0.0,-144.0,488.0,16.0
0.0,483.0,489.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,79.0,15.0
0.0,484.0,81.0,15.0
0.0,484.0,-119.0,16.0
0.0,484.0,-307.0,16.0
0.0,434.0,-303.0,18.0
0.0,-147.0,-300.0,19.0
0.0,-341.0,-299.0,19.0
0.0,-340.0,-298.0,19.0
0.0,-339.0,-297.0,19.0
0.0,-338.0,-296.0,19.0
0.0,-336.0,-295.0,19.0
0.0,-335.0,-294.0,19.0
0.0,-334.0,-252.0,19.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-130.0,488.0,16.0
0.0,483.0,489.0,14.0
0.0,484.0,488.0,14.0
0.0,484.0,489.0,14.0
0.0,483.0,78.0,15.0
0.0,484.0,77.0,15.0
0.0,484.0,-124.0,16.0
0.0,484.0,-307.0,16.0
0.0,415.0,-303.0,18.0
0.0,-158.0,-300.0,19.0
0.0,-341.0,-299.0,19.0
0.0,-339.0,-298.0,19.0
0.0,-339.0,-297.0,19.0
0.0,-337.0,-296.0,19.0
0.0,-336.0,-295.0,19.0
0.0,-334.0,-293.0,19.0
0.0,-334.0,-222.0,19.0
0.0,-337.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-122.0,488.0,16.0
0.0,483.0,489.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,80.0,15.0
0.0,484.0,72.0,15.0
0.0,484.0,-132.0,16.0
0.0,484.0,-307.0,16.0
0.0,398.0,-303.0,18.0
0.0,-171.0,-300.0,19.0
0.0,-341.0,-299.0,19.0
0.0,-340.0,-298.0,19.0
0.0,-339.0,-297.0,19.0
0.0,-337.0,-296.0,19.0
0.0,-336.0,-295.0,19.0
0.0,-335.0,-294.0,19.0
0.0,-334.0,-186.0,19.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-89.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,13.0
0.0,484.0,76.0,15.0
0.0,484.0,74.0,15.0
0.0,483.0,-145.0,16.0
0.0,483.0,-308.0,16.0
0.0,387.0,-303.0,18.0
0.0,-197.0,-300.0,19.0
0.0,-341.0,-299.0,19.0
0.0,-340.0,-298.0,19.0
0.0,-338.0,-297.0,19.0
0.0,-337.0,-296.0,19.0
0.0,-336.0,-295.0,19.0
0.0,-335.0,-294.0,19.0
0.0,-334.0,-158.0,19.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-78.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,488.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,78.0,15.0
0.0,484.0,70.0,15.0
0.0,484.0,-152.0,16.0
0.0,484.0,-308.0,16.0
0.0,369.0,-303.0,18.0
0.0,-210.0,-300.0,19.0
0.0,-341.0,-299.0,19.0
0.0,-340.0,-299.0,19.0
0.0,-338.0,-297.0,19.0
0.0,-337.0,-296.0,19.0
0.0,-336.0,-296.0,19.0
0.0,-335.0,-294.0,19.0
0.0,-334.0,-117.0,19.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-44.0,488.0,15.0
0.0,484.0,488.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,13.0
0.0,484.0,76.0,15.0
0.0,484.0,68.0,15.0
0.0,484.0,-165.0,16.0
0.0,484.0,-308.0,16.0
0.0,354.0,-303.0,18.0
0.0,-240.0,-301.0,19.0
0.0,-341.0,-300.0,19.0
0.0,-340.0,-299.0,19.0
0.0,-338.0,-297.0,19.0
0.0,-337.0,-297.0,19.0
0.0,-336.0,-296.0,19.0
0.0,-335.0,-295.0,19.0
0.0,-334.0,-94.0,19.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,-29.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,488.0,14.0
0.0,484.0,80.0,15.0
0.0,483.0,65.0,15.0
0.0,484.0,-169.0,16.0
0.0,483.0,-308.0,16.0
0.0,343.0,-304.0,18.0
0.0,-248.0,-301.0,19.0
0.0,-341.0,-300.0,19.0
0.0,-340.0,-299.0,19.0
0.0,-339.0,-298.0,19.0
0.0,-337.0,-297.0,19.0
0.0,-336.0,-296.0,19.0
0.0,-335.0,-295.0,19.0
0.0,-334.0,-52.0,19.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,0.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,83.0,15.0
0.0,484.0,60.0,15.0
0.0,484.0,-183.0,16.0
0.0,484.0,-308.0,16.0
0.0,320.0,-304.0,18.0
0.0,-266.0,-301.0,19.0
0.0,-341.0,-300.0,19.0
0.0,-340.0,-299.0,19.0
0.0,-338.0,-298.0,19.0
0.0,-337.0,-297.0,19.0
0.0,-336.0,-296.0,19.0
0.0,-335.0,-295.0,19.0
0.0,-334.0,-34.0,19.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,22.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,13.0
0.0,483.0,489.0,14.0
0.0,484.0,81.0,15.0
0.0,484.0,55.0,15.0
0.0,483.0,-192.0,16.0
0.0,484.0,-308.0,16.0
0.0,310.0,-304.0,18.0
0.0,-287.0,-301.0,19.0
0.0,-341.0,-300.0,19.0
0.0,-340.0,-299.0,19.0
0.0,-338.0,-298.0,19.0
0.0,-337.0,-297.0,19.0
0.0,-336.0,-296.0,19.0
0.0,-335.0,-295.0,19.0
0.0,-334.0,-5.0,18.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,45.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,15.0
0.0,484.0,79.0,15.0
0.0,484.0,51.0,15.0
0.0,484.0,-204.0,16.0
0.0,484.0,-309.0,16.0
0.0,292.0,-304.0,18.0
0.0,-305.0,-301.0,18.0
0.0,-341.0,-300.0,19.0
0.0,-340.0,-299.0,19.0
0.0,-338.0,-298.0,19.0
0.0,-337.0,-297.0,19.0
0.0,-336.0,-296.0,19.0
0.0,-335.0,-295.0,19.0
0.0,-334.0,20.0,18.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,63.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,488.0,14.0
0.0,484.0,488.0,15.0
0.0,484.0,81.0,15.0
0.0,484.0,49.0,16.0
0.0,484.0,-214.0,16.0
0.0,484.0,-309.0,16.0
0.0,276.0,-304.0,18.0
0.0,-323.0,-301.0,19.0
0.0,-341.0,-300.0,19.0
0.0,-339.0,-299.0,19.0
0.0,-338.0,-299.0,19.0
0.0,-337.0,-298.0,19.0
0.0,-336.0,-297.0,19.0
0.0,-335.0,-296.0,19.0
0.0,-334.0,50.0,18.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,86.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,15.0
0.0,484.0,89.0,15.0
0.0,484.0,38.0,16.0
0.0,484.0,-221.0,16.0
0.0,484.0,-309.0,16.0
0.0,253.0,-304.0,18.0
0.0,-336.0,-302.0,19.0
0.0,-341.0,-301.0,19.0
0.0,-339.0,-300.0,19.0
0.0,-338.0,-299.0,19.0
0.0,-337.0,-298.0,19.0
0.0,-336.0,-297.0,19.0
0.0,-335.0,-296.0,19.0
0.0,-334.0,78.0,18.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,105.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,15.0
0.0,484.0,89.0,15.0
0.0,484.0,34.0,16.0
0.0,484.0,-230.0,16.0
0.0,484.0,-309.0,16.0
0.0,243.0,-305.0,18.0
0.0,-340.0,-302.0,19.0
0.0,-341.0,-301.0,19.0
0.0,-340.0,-300.0,19.0
0.0,-338.0,-299.0,19.0
0.0,-337.0,-298.0,19.0
0.0,-336.0,-297.0,19.0
0.0,-335.0,-296.0,19.0
0.0,-333.0,94.0,18.0
0.0,-338.0,488.0,16.0
0.0,-337.0,489.0,16.0
0.0,-336.0,489.0,16.0
0.0,130.0,489.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,489.0,13.0
0.0,484.0,471.0,15.0
0.0,484.0,92.0,15.0
0.0,483.0,36.0,16.0
0.0,484.0,-241.0,16.0
0.0,483.0,-309.0,16.0
0.0,218.0,-305.0,18.0
0.0,-342.0,-302.0,19.0
0.0,-341.0,-301.0,19.0
0.0,-339.0,-300.0,19.0
0.0,-338.0,-299.0,18.0
0.0,-337.0,-298.0,19.0
0.0,-336.0,-297.0,19.0
0.0,-335.0,-296.0,19.0
0.0,-334.0,129.0,18.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,149.0,488.0,15.0
0.0,484.0,489.0,14.0
0.0,484.0,489.0,14.0
0.0,484.0,436.0,15.0
0.0,483.0,92.0,15.0
0.0,484.0,36.0,16.0
0.0,483.0,-248.0,16.0
0.0,484.0,-310.0,16.0
0.0,206.0,-305.0,18.0
0.0,-342.0,-302.0,19.0
0.0,-340.0,-301.0,19.0
0.0,-339.0,-300.0,19.0
0.0,-338.0,-299.0,19.0
0.0,-337.0,-298.0,19.0
0.0,-336.0,-297.0,19.0
0.0,-335.0,-296.0,19.0
0.0,-334.0,147.0,18.0
0.0,-338.0,488.0,16.0
0.0,-337.0,488.0,16.0
0.0,-336.0,488.0,16.0
0.0,175.0,488.0,15.0
0.0,484.0,489.0,13.0
0.0,484.0,488.0,13.0
0.0,484.0,397.0,15.0
0.0,483.0,92.0,15.0
