製品名,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）
計測時ID,1,2,3
計測開始時刻,2024/6/17 12:32,2024/6/17 12:32,2024/6/17 12:32
サンプリング周波数,200,200,200
シーケンス数,5788,5788,5788
PGAゲイン,x12,x12,x12
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
コメント,,,
ファイル保存形式,演算データ,演算データ,演算データ
シーケンス番号,EMG01[ｍV],EMG01[ｍV],EMG01[ｍV]
4559,0.00561296,-0.09586352,0.00315114
4560,0.01223528,0.05529262,0.00551449
4561,0.02983734,0.06356436,-0.00194484
4562,-0.00068931,0.0803294,-0.00192022
4563,-0.00076317,-0.03380088,0.021024
4564,0.00933032,-0.04497757,-0.00132939
4565,0.03596728,0.02840948,0.0408417
4566,-0.02390433,0.01533718,0.00583453
4567,-0.06280119,-0.02269804,-0.10049175
4568,-0.04094017,-0.02343659,0.01533718
4569,0.00211717,-0.00915799,0.13968403
4570,-0.08089562,-0.0238551,-0.05694205
4571,0.00622842,-0.03239764,-0.08220038
4572,-0.0031019,0.00145248,0.00681926
4573,0.00100935,-0.00908414,-0.02378124
4574,0.00952727,-0.00992116,0.01203833
4575,0.00548987,-0.02872951,-0.04766096
4576,0.0067454,-0.00241259,-0.01730664
4577,0.00585915,0.02247648,-0.00477594
4578,-0.00339732,0.01494329,-0.01270302
4579,0.00039389,0.0002708,0.00162481
4580,0.00622842,0.00017233,0.00096011
4581,0.00182175,0.00622842,0.00524369
4582,0.01080742,-0.01147211,0.0064746
4583,0.00388969,0.01203833,-0.00182175
4584,0.00595762,-0.09578967,0.00854254
4585,-0.00150171,0.05019664,0.00076317
4586,-0.01405703,0.02922188,0.00721315
4587,0.00440667,0.02058087,-0.00928109
4588,-0.00211717,0.0064746,0.00093549
4589,0.00253568,-0.02890184,-0.00071393
4590,-0.00199408,-0.01799595,0.00088626
4591,0.03205298,-0.0187345,0.00128015
4592,0.0215656,0.00760704,-0.0022895
4593,-0.00859177,0.04768558,0.00509598
4594,0.02045778,-0.02754784,-0.00561296
4595,-0.03485946,-0.01137364,-0.00780399
4596,0.01782362,-0.04778405,0.00994578
4597,0.00654846,0.02885261,0.04143254
4598,-0.00684388,-0.01582954,0.04756249
4599,-0.0287049,0.07653818,-0.06907885
4600,-0.02021159,0.01634653,-0.06674011
4601,-0.07060518,-0.01546027,0.12552853
4602,0.10455377,0.02311655,-0.04254036
4603,0.03810907,0.00425896,-0.05878842
4604,0.22286915,-0.06627237,-0.00238797
4605,-0.12794112,0.00945341,-0.07437178
4606,-0.0485226,-0.05076286,-0.02752322
4607,-0.00718853,-0.01642038,-0.01445092
4608,-0.0022895,-0.0215656,-0.00371736
4609,0.00965036,-0.02171331,0.10964975
4610,-0.02786788,-0.01787286,-0.01715893
4611,0.01122593,-0.01910377,-0.03269306
4612,-0.00280648,-0.00354503,-0.02195949
4613,0.01322001,0.03776442,-0.00413587
4614,0.00450514,-0.03128981,-0.00103397
4615,0.00177252,-0.03505641,-0.00132939
4616,-0.00659769,0.00167404,0.06824183
4617,-0.02725242,-0.03700125,0.05743441
4618,-0.02661234,0.01499252,0.07808913
4619,-0.00792708,-0.00526831,0.00507136
4620,0.00034466,-0.01996541,-0.03830602
4621,0.00937956,-0.00091088,-0.04249112
4622,0.00032004,-0.01344157,-0.02016236
4623,-0.0020187,0.00137862,-0.01420474
4624,0.00103397,-0.02735089,-0.00760704
4625,0.00743472,0.00982269,0.00044313
4626,-0.01287535,-0.01004425,-0.00699159
4627,0.01174291,-0.00199408,0.00150171
4628,0.00253568,0.00844406,0.00465285
4629,-0.00502213,-0.03485946,-0.00384045
4630,0.0008124,0.00216641,0.00462823
4631,0.0076809,-0.01088127,-0.00536678
4632,0.00531755,0.00605609,-0.00556373
4633,0.01376161,-0.01048738,-0.00068931
4634,-0.0068685,-0.04734092,0.06233345
4635,0.00219103,-0.02661234,0.0022895
4636,0.00416049,0.01696198,0.00834559
4637,0.01336772,0.01097975,-0.05041821
4638,0.00548987,0.00962574,0.03813369
4639,0.00093549,-0.01848832,-0.06243192
4640,0.00531755,-0.02508601,-0.00753319
4641,0.00583453,-0.00974883,-0.03498255
4642,0.00342194,0.00315114,0.0159034
4643,0.0036435,-0.01979308,-0.00071393
4644,0.005933,-0.01208757,0.00433281
4645,-0.0020187,-0.03158523,-0.00329885
4646,-0.00546525,0.02186102,-0.00187099
4647,0.01738049,0.00558835,-0.00204332
4648,0.02653849,0.00152633,-0.00004924
4649,-0.02134404,-0.03380088,0.01043814
4650,-0.02688314,0.02053163,-0.00238797
4651,0.08975819,-0.03537645,0.0235843
4652,0.1528548,-0.02348582,0.02562761
4653,-0.0130723,0.08884732,0.00384045
4654,-0.06802026,-0.00859177,-0.00595762
4655,-0.02284575,0.00598224,-0.01110284
4656,0.0626781,-0.03296386,-0.0203593
4657,-0.05315083,-0.01216142,-0.01580493
4658,-0.02796635,0.00105859,0.01553412
4659,-0.07823684,-0.05430789,0.03466252
4660,-0.03264382,-0.00667155,0.00699159
4661,-0.00721315,0.0067454,0.05891151
4662,-0.02328888,-0.00465285,0.02636616
4663,-0.01521409,0.01358928,-0.1043322
4664,-0.01216142,-0.01642038,-0.03242225
4665,0.00718853,-0.0172574,-0.01445092
4666,0.00489903,-0.02661234,-0.02232877
4667,0.01654347,-0.01262917,0.01573107
4668,0.0053914,0.01373699,-0.01917763
4669,0.00305266,-0.04977813,-0.01413088
4670,-0.00002462,-0.02885261,0.00236335
4671,0.00039389,0.02875413,-0.0033727
4672,0.00937956,-0.01607573,-0.01491867
4673,-0.00758243,-0.00039389,0.00955189
4674,0.0087641,-0.01570645,0.01189062
4675,0.0036435,-0.0203593,-0.00056622
4676,-0.00115706,-0.0148202,0.00300343
4677,0.0187345,-0.00120629,0.00334808
4678,-0.00324961,-0.0036435,-0.00642537
4679,0.00967498,-0.02594765,-0.00187099
4680,0.00807479,-0.02410128,-0.00649922
4681,0.00834559,-0.00029542,0.00096011
4682,0.00009847,-0.00420972,-0.00465285
4683,0.00349579,-0.02163945,-0.00164942
4684,0.03242225,0.01356466,0.00164942
4685,0.01565722,0.00920723,0.00608071
4686,0.06176723,0.00817326,0.00548987
4687,-0.04032472,-0.06097944,0.00231412
4688,0.03798598,0.00462823,0.00416049
4689,0.27675853,-0.01942381,0.0274986
4690,-0.12422376,0.03239764,-0.03451481
4691,-0.14763573,-0.02306731,-0.00561296
4692,-0.07658742,-0.0008124,-0.01435245
4693,0.04564226,-0.00032004,0.01964537
4694,-0.01546027,-0.00056622,0.03488408
4695,-0.01861141,-0.04495295,-0.00905952
4696,-0.00913338,0.05832067,0.03621347
4697,0.00667155,0.01260455,-0.01856217
4698,-0.00662231,0.01048738,-0.12774417
4699,0.00669617,0.01174291,0.00844406
4700,0.00908414,-0.01486943,0.09125991
4701,0.00802555,-0.02181178,-0.13522813
4702,0.00758243,-0.00002462,-0.03559801
4703,0.00145248,-0.00933032,-0.02095014
4704,0.00608071,-0.00792708,-0.00521907
4705,0.00731162,-0.02727704,0.00076317
4706,0.00216641,-0.02259957,-0.00009847
4707,-0.00199408,-0.01715893,-0.00056622
4708,0.00834559,0.02208258,0.00125553
4709,-0.00699159,0.00290496,0.00472671
4710,-0.00600686,-0.01578031,0.0036435
4711,0.00243721,-0.01139826,-0.00162481
4712,0.00039389,-0.00598224,0.00782861
4713,0.00531755,-0.00226488,-0.00411125
4714,-0.00905952,0.00290496,0.00753319
4715,0.00425896,-0.01312153,0.0005416
4716,0.00285572,-0.02488907,-0.00248644
4717,-0.00580991,0.02370739,0.00034466
4718,0.00723777,-0.02247648,-0.00083702
4719,0.00536678,-0.06809412,0.00157557
4720,0.01001963,0.0040374,0.00204332
4721,0.01880835,-0.02742475,-0.00290496
4722,0.00773013,0.09591276,0.00544064
4723,0.00644999,-0.00588377,-0.01297383
4724,0.00352041,0.0094288,0.00452976
4725,0.05290465,-0.02653849,0.00475133
4726,0.0559327,0.00662231,0.06344127
4727,-0.06841416,0.02328888,-0.02085167
4728,-0.04995046,0.01139826,-0.03857682
4729,-0.04108788,0.00691773,0.07917234
4730,0.01696198,-0.02109785,-0.02279651
4731,-0.0371982,-0.00974883,0.01582954
4732,-0.02011312,0.01605111,-0.05302774
4733,-0.00637613,-0.01696198,0.06848801
4734,-0.0048498,-0.02107323,-0.08338206
4735,0.00046775,-0.05765598,-0.06787255
4736,0.01486943,-0.0096996,0.00905952
4737,-0.0017479,-0.00076317,-0.01966999
4738,0.00580991,-0.0025603,0.03591805
4739,0.01491867,-0.00519445,-0.00059084
4740,-0.0005416,-0.02693238,-0.0067454
4741,0.00179713,-0.03092054,0.00497289
4742,-0.00770552,-0.00150171,0.00967498
4743,0.00128015,-0.015091,-0.00583453
4744,0.00691773,-0.03525335,0.00507136
4745,0.00096011,-0.01454939,-0.00029542
4746,0.00864101,-0.01073356,0.01036429
4747,0.00497289,0.02912341,0.00802555
4748,0.0064746,-0.03734591,0.00260954
4749,0.02380586,0.05622812,0.00169866
4750,-0.01189062,-0.02631692,-0.00568682
4751,-0.00339732,0.00068931,-0.00169866
4752,-0.00100935,0.06001933,-0.00130477
4753,-0.00790246,0.08352977,0.0130723
4754,0.01629729,-0.10509537,0.00940418
4755,0.01418012,0.12397758,-0.03389935
4756,-0.01425398,-0.01767591,0.00009847
4757,0.00610533,-0.00753319,-0.00834559
4758,0.06969431,0.00753319,0.00445591
4759,0.02479059,0.03284076,0.00637613
4760,0.02740013,0.00204332,0.00004924
4761,-0.06152104,0.03037894,-0.01270302
4762,0.05544033,0.00137862,0.03256996
4763,-0.21031383,-0.01703584,-0.00965036
4764,0.05529262,-0.02159022,-0.0008124
4765,0.05504644,-0.02139327,-0.03055127
4766,-0.03628732,-0.0062038,0.18178126
4767,0.03906919,-0.00869025,-0.04374666
4768,0.02065472,-0.00339732,-0.07402712
4769,-0.09468184,-0.00758243,-0.08894579
4770,-0.02690776,-0.02149174,-0.10231351
4771,0.01265379,-0.03069898,0.00662231
4772,-0.0005416,-0.00576067,-0.01031505
4773,0.00214179,-0.0039143,0.01228451
4774,0.00093549,-0.01738049,0.00669617
4775,0.01097975,-0.01386008,0.00524369
4776,0.00199408,-0.00068931,0.00679464
4777,0.01619882,0.0033727,0.00571144
4778,0.00745933,0.00302805,-0.00322499
4779,0.00928109,-0.00273263,0.00413587
4780,-0.01127517,-0.00411125,0.00347118
4781,0.0159034,-0.0252091,0.00782861
4782,0.00573606,-0.00477594,0.00241259
4783,-0.01836523,0.00846868,-0.0033727
4784,0.01398317,0.00723777,0.01223528
4785,0.0008124,0.07242693,-0.00002462
4786,-0.00568682,0.00022156,-0.00401278
4787,0.00130477,-0.09089063,0.01201371
4788,-0.01841446,0.05467717,0.00691773
4789,0.01031505,0.01878374,-0.03210222
4790,-0.00076317,-0.03759209,-0.00721315
4791,-0.00167404,-0.00014771,-0.00420972
4792,-0.00071393,-0.10209194,0.00819788
4793,0.06004395,-0.00617918,-0.02427361
4794,0.05044282,-0.01152135,-0.00009847
4795,-0.01937457,-0.03584419,-0.01553412
4796,0.01890683,-0.04217109,-0.01112746
4797,0.04190029,-0.02230415,0.03133905
4798,-0.07370708,-0.02451979,0.00423434
4799,0.00231412,-0.01238299,0.01856217
4800,0.3128489,0.00780399,0.06900499
4801,-0.11474573,-0.00514522,0.08569618
4802,-0.08877346,-0.01971923,-0.00236335
4803,-0.02242724,-0.0033727,0.00487442
4804,-0.01688813,-0.04143254,-0.02395357
4805,-0.00829636,-0.0002708,-0.0788523
4806,-0.0144263,-0.0161742,-0.03042817
4807,0.01088127,-0.02754784,-0.07181148
4808,0.00140324,0.02343659,-0.03328389
4809,0.0033727,-0.02444594,-0.01100436
4810,-0.00312652,-0.00029542,-0.00928109
4811,0.00167404,0.01346619,-0.00573606
4812,0.00034466,0.0130723,0.0005416
4813,-0.00145248,0.00617918,-0.00339732
4814,-0.0025603,-0.04662699,0.02700624
4815,-0.00482518,0.02060549,-0.00888719
4816,0.00642537,-0.10268278,-0.00130477
4817,0.01080742,0.02176255,-0.01400779
4818,0.01324463,0.04721783,0.00509598
4819,0.00736086,0.00300343,-0.00253568
4820,-0.00521907,-0.04153101,0.01408165
4821,0.00091088,0.02540605,0.00915799
4822,-0.00118168,0.01474634,0.00472671
4823,-0.00029542,-0.05127984,0.00413587
4824,0.00905952,0.0172574,0.00704082
4825,-0.00871487,-0.02993581,-0.00236335
4826,-0.00115706,0.03697663,-0.00366812
4827,0.01166906,-0.01866064,-0.0025603
4828,0.00526831,0.0285818,0.00317576
4829,0.00140324,-0.0068685,0.01137364
4830,0.00642537,-0.06477065,0.00236335
4831,0.03350546,-0.00290496,0.00817326
4832,0.0392169,-0.04414055,0.0161742
4833,-0.00162481,0.01580493,0.0125307
4834,0.03197913,0.11351482,-0.00792708
4835,0.0230427,0.05898536,0.031536
4836,-0.10157496,0.01147211,-0.02656311
4837,0.06654317,-0.06678935,0.00231412
4838,0.07954161,-0.00263415,0.04729169
4839,0.02693238,-0.03407168,0.16939828
4840,-0.1641792,-0.02454441,-0.09633127
4841,-0.0444852,-0.00595762,-0.01592802
4842,-0.01942381,-0.01161982,-0.10169805
4843,-0.01447554,-0.01381085,-0.08510534
4844,-0.01605111,-0.03505641,-0.01260455
4845,0.00014771,-0.00137862,-0.00576067
4846,0.00302805,-0.02186102,0.01472172
4847,0.00521907,0.03500717,-0.05150141
4848,0.01435245,-0.0053914,-0.00805017
4849,0.00706544,-0.01558336,-0.00014771
4850,0.02343659,-0.01117669,-0.01457401
4851,-0.00083702,-0.02840948,-0.00563758
4852,0.01546027,0.01518947,0.00388969
4853,0.01171829,-0.07774448,-0.00342194
4854,-0.00610533,-0.0031019,0.00113244
4855,0.01122593,0.00696697,0.0008124
4856,0.01381085,-0.01184139,0.016445
4857,-0.00179713,-0.06218574,0.00425896
4858,0.01358928,0.04446059,-0.01947305
4859,-0.00401278,-0.04133407,-0.00482518
4860,-0.00502213,-0.02483983,-0.00093549
4861,0.01036429,-0.00078778,0.00164942
4862,-0.01605111,-0.05320007,-0.00588377
4863,-0.01430321,0.04327891,-0.00465285
4864,0.00214179,-0.02742475,-0.0022895
4865,-0.00905952,-0.037469,0.00120629
4866,0.00502213,-0.01127517,-0.00521907
4867,0.00753319,-0.03030508,0.0090349
4868,0.0133431,-0.00994578,0.00440667
4869,0.04428826,0.00718853,0.00366812
4870,0.0392169,-0.0300589,0.00349579
4871,-0.04470677,-0.01445092,-0.00354503
4872,-0.01048738,-0.0167158,0.14138269
4873,-0.02543067,0.01518947,-0.03481023
4874,0.09209693,-0.02976348,-0.00118168
4875,-0.04670085,-0.01432783,0.08466221
4876,0.08741946,0.01336772,-0.16966908
4877,-0.09869462,0.03761671,0.04190029
4878,-0.09204769,0.02429823,-0.10029481
4879,-0.01962076,-0.01174291,0.02454441
4880,-0.00551449,-0.04182643,-0.10479995
4881,-0.00721315,0.02341197,-0.03264382
4882,-0.00182175,0.010512,-0.0149679
4883,-0.0087641,0.00992116,-0.00164942
4884,0.01001963,-0.03451481,0.00219103
4885,0.00672079,0.01802057,0.00248644
4886,0.01605111,-0.01314615,0.00809941
4887,0.01110284,-0.02836024,0.01117669
4888,-0.00667155,0.01174291,0.00891181
4889,-0.00731162,0.01516485,0.01125055
4890,0.00524369,-0.02971425,0.00448052
4891,0.00608071,-0.00945341,0.01090589
4892,0.00494827,-0.01351543,0.00487442
4893,-0.00755781,-0.0266862,-0.0020187
4894,0.00669617,-0.01459863,0.00278186
4895,-0.00288034,-0.00851792,0.00034466
4896,-0.00883796,-0.06742943,0.01287535
4897,0.00576067,-0.01925148,-0.00777937
4898,0.00288034,0.03847835,-0.00477594
4899,-0.00632689,-0.12749799,-0.00206793
4900,-0.00834559,-0.05676972,0.00352041
4901,0.00435743,0.07058056,-0.01607573
4902,0.00150171,0.06649393,0.00379121
4903,-0.00056622,-0.07818761,-0.00096011
4904,0.00908414,0.01043814,-0.00130477
4905,0.02011312,-0.06939889,0.00546525
4906,0.04485448,-0.04768558,0.01075818
4907,0.00056622,0.00226488,-0.00214179
4908,-0.08919197,0.00066469,-0.01189062
4909,0.09815302,-0.01573107,-0.01093051
4910,0.09805455,-0.06509069,0.06479527
4911,-0.08458836,0.01789748,0.09101372
4912,0.03968464,0.01824213,0.03473637
4913,-0.04835027,0.01349081,0.09470646
4914,-0.07747368,-0.01201371,-0.06001933
4915,-0.00315114,-0.02816329,-0.05339702
4916,-0.02045778,-0.02934497,-0.06004395
4917,-0.00206793,-0.01004425,-0.01971923
4918,0.00039389,-0.00502213,-0.05223996
4919,0.00078778,0.04497757,-0.00066469
4920,-0.00046775,0.01346619,-0.02213182
4921,-0.00100935,-0.03099439,-0.01048738
4922,0.00583453,-0.01004425,-0.00285572
4923,0.01277688,0.00371736,0.00056622
4924,0.00157557,-0.01782362,0.00635151
4925,0.00278186,-0.00743472,-0.00125553
4926,0.00132939,-0.00777937,0.00078778
4927,-0.00041851,-0.01546027,-0.00004924
4928,0.01004425,-0.00881334,-0.00268339
4929,-0.00605609,0.00760704,0.0033727
4930,0.00059084,-0.05091057,-0.00083702
4931,0.00354503,-0.00265877,0.00477594
4932,-0.01260455,0.0331608,0.01885759
4933,0.00792708,-0.00704082,0.0095765
4934,0.00260954,0.04207261,-0.0285818
4935,-0.01011811,-0.08522843,-0.00704082
4936,-0.00064007,0.01425398,0.00241259
4937,0.00777937,-0.04938424,-0.00571144
4938,-0.00851792,-0.0349087,-0.00440667
4939,0.00622842,0.00617918,-0.0031019
4940,0.00637613,0.00438205,0.00610533
4941,0.0048498,0.05960082,-0.00273263
4942,0.03318542,-0.0377398,-0.00536678
4943,0.04896573,0.0791231,0.00032004
4944,0.00908414,-0.01853755,0.01654347
4945,0.00989654,0.01184139,0.00091088
4946,0.03897071,0.04303273,0.02294422
4947,0.0203593,-0.00736086,0.02159022
4948,-0.14802962,0.00878872,0.00864101
4949,0.05654815,-0.00317576,0.12840887
4950,-0.08968434,-0.00770552,0.0179221
4951,-0.04143254,-0.05905922,-0.02900032
4952,-0.01405703,0.06201341,0.0346379
4953,-0.03670583,-0.01462325,-0.00839483
4954,-0.00472671,-0.00017233,-0.03911842
4955,-0.0068685,-0.00728701,0.00113244
4956,-0.00128015,-0.02690776,-0.03256996
4957,0.00731162,-0.00659769,-0.01541103
4958,-0.00280648,0.00649922,-0.03727205
4959,-0.00423434,-0.03124058,-0.00622842
4960,0.00051698,0.0040374,-0.00509598
4961,0.02267342,-0.00071393,-0.00302805
4962,0.00179713,0.02700624,-0.00263415
4963,-0.01100436,-0.00265877,0.00211717
4964,-0.00125553,-0.00709006,0.00416049
4965,0.00076317,-0.07929543,-0.00187099
4966,0.00465285,-0.04901496,0.00507136
4967,-0.00408663,0.0074101,0.00192022
4968,0.00224026,0.01799595,-0.00760704
4969,-0.0002708,0.0010832,0.00280648
4970,0.00681926,-0.03695201,0.00526831
4971,-0.00662231,-0.00864101,-0.0033727
4972,-0.0039143,-0.01558336,0.00531755
4973,0.0002708,-0.05290465,-0.03798598
4974,-0.0017479,0.04564226,-0.00608071
4975,-0.00226488,-0.08631163,-0.01198909
4976,0.01112746,0.0477102,0.00401278
4977,0.00071393,0.0068685,-0.00120629
4978,0.01467249,-0.04522375,0.00728701
4979,0.04502681,-0.05800063,0.01216142
4980,0.04889187,-0.04980275,-0.00398816
4981,-0.015091,0.00684388,-0.01164444
4982,0.06024089,-0.01371237,0.05223996
4983,-0.12668559,0.05086133,0.05049206
4984,0.06272734,0.06654317,-0.06189032
4985,-0.02853257,-0.01312153,0.08362824
4986,-0.01004425,-0.01706046,0.09222002
4987,0.10447991,0.01016734,-0.05654815
4988,-0.04999969,-0.00743472,-0.13298786
4989,-0.05654815,-0.01851293,0.02353506
4990,-0.03818293,-0.02235338,0.00691773
4991,-0.02959115,-0.01939919,-0.02198411
4992,-0.01302306,-0.06014242,0.07887692
4993,0.00243721,0.01395856,-0.03185603
4994,0.00558835,-0.03650889,-0.00839483
4995,0.00827174,-0.00866563,-0.02378124
4996,0.00544064,0.02060549,-0.00546525
4997,0.00526831,0.01999003,-0.00022156
4998,-0.00548987,-0.09446028,-0.0017479
4999,0.01294921,-0.0036435,0.00558835
5000,0.01115207,-0.02316579,0.0036435
5001,-0.00022156,-0.01356466,-0.00241259
5002,0.0181929,0.09965473,0.00068931
5003,0.00962574,0.00425896,-0.00076317
5004,-0.00494827,-0.02518448,0.00118168
5005,0.00204332,0.01445092,0.0039143
5006,-0.00782861,-0.00034466,-0.0025603
5007,-0.00477594,0.00711468,-0.0079517
5008,0.00657308,-0.00411125,-0.00251106
5009,-0.00384045,-0.03567186,-0.00009847
5010,0.00901028,0.02577532,-0.00339732
5011,0.00115706,0.00349579,0.0233135
5012,0.0110536,-0.01802057,0.00096011
5013,-0.00251106,-0.02299346,-0.01161982
5014,-0.00760704,-0.00790246,-0.00649922
5015,0.01614958,0.00460362,-0.00718853
5016,0.00748395,0.03564725,0.0062038
5017,0.02223029,-0.02848333,-0.00871487
5018,-0.00704082,0.0477102,0.0371982
5019,-0.00462823,-0.05093519,0.00743472
5020,0.01595264,-0.01602649,0.0451499
5021,0.00561296,-0.0547264,0.03621347
5022,-0.01152135,0.00612995,-0.09130914
5023,-0.01152135,-0.00292957,-0.04022624
5024,-0.00435743,-0.00115706,0.0179221
5025,-0.00544064,-0.01457401,0.02353506
5026,0.01398317,-0.01420474,-0.08256966
5027,-0.06112715,0.02530758,-0.09283547
5028,0.02050701,0.00573606,-0.01715893
5029,0.02410128,-0.02727704,-0.03998006
5030,0.00588377,-0.07474105,0.00327423
5031,0.00263415,0.00017233,-0.01405703
5032,-0.00839483,-0.01634653,-0.01048738
5033,0.01075818,-0.01191524,0.00420972
5034,0.02383048,0.01718355,0.0082225
5035,-0.00226488,0.00608071,0.00046775
5036,0.004579,-0.0149679,-0.00017233
5037,0.01309692,-0.03559801,0.0005416
5038,0.00905952,0.02395357,0.00007385
5039,0.00113244,0.01610034,0.00371736
5040,-0.00017233,0.03345622,-0.00396354
5041,-0.00352041,0.02343659,-0.00216641
5042,-0.00068931,-0.05177221,0.00556373
5043,0.00967498,0.00322499,-0.00765628
5044,0.00155095,0.00231412,0.01174291
5045,0.02355968,-0.0144263,0.02900032
5046,0.04675008,0.00881334,0.03128981
5047,-0.00475133,-0.00120629,-0.00859177
5048,0.01479558,0.00113244,0.01806981
5049,-0.02811406,-0.09049674,0.02469212
5050,-0.08621316,0.01578031,0.00290496
5051,-0.00041851,-0.00583453,-0.06816797
5052,0.04207261,-0.02245186,-0.02218106
5053,0.0264154,-0.03837987,-0.07321472
5054,0.00635151,0.00305266,-0.02570147
5055,-0.03291462,0.00425896,0.00039389
5056,-0.01115207,-0.03092054,-0.00905952
5057,0.00007385,-0.01432783,-0.0181929
5058,0.01848832,-0.01622344,0.0133431
5059,-0.01420474,-0.01964537,-0.03256996
5060,-0.02397819,-0.01282612,-0.0008124
5061,-0.00681926,-0.00841945,-0.01297383
5062,-0.01166906,-0.01816828,-0.01683889
5063,0.01595264,0.00598224,-0.01238299
5064,0.00169866,-0.00915799,-0.01184139
5065,0.01260455,-0.12067873,-0.00251106
5066,0.01422936,0.04064475,-0.00755781
5067,0.00524369,0.01289997,0.00004924
5068,0.01486943,-0.00743472,0.01494329
5069,0.01203833,-0.01351543,0.00194484
5070,0.01351543,0.07922157,-0.00716391
5071,-0.00132939,-0.01041353,0.01233375
5072,0.01075818,-0.02762169,-0.02976348
5073,0.00864101,-0.00982269,-0.00851792
5074,0.05733594,-0.02230415,0.01693737
5075,0.08128951,-0.01154597,0.11161921
5076,-0.13901934,-0.07309163,-0.01405703
5077,0.10258431,0.06851263,-0.01838984
5078,-0.05056591,-0.03156061,-0.01484481
5079,-0.04918729,-0.11198848,-0.07193457
5080,-0.01238299,-0.01979308,0.02419975
5081,0.0264154,0.00150171,0.02602151
5082,-0.01681427,0.01097975,-0.01393394
5083,0.03271767,-0.00275725,-0.00632689
5084,-0.01504176,-0.05997009,0.0230427
5085,-0.00300343,0.02195949,-0.03554877
5086,0.00841945,-0.00100935,-0.01223528
5087,0.02070396,0.00667155,-0.005933
5088,0.00359427,-0.00792708,-0.00155095
5089,-0.00662231,-0.00558835,0.00546525
5090,-0.00487442,-0.011866,-0.00514522
5091,-0.0036435,-0.00809941,-0.00694235
5092,0.00192022,-0.05091057,0.01408165
5093,0.00992116,0.02279651,-0.01521409
5094,0.00807479,-0.01275226,0.02730166
5095,0.01930072,-0.03503179,0.01176753
5096,-0.0516245,0.01506638,0.02220567
5097,0.04660237,0.00226488,-0.03724743
5098,0.01019196,0.04066937,0.01779901
5099,0.01836523,-0.05851761,-0.00265877
5100,0.01947305,-0.02114709,-0.01996541
5101,-0.02259957,-0.06836492,0.00497289
5102,-0.02163945,-0.01302306,-0.00056622
5103,-0.01088127,-0.07205766,-0.01459863
5104,0.00076317,-0.00091088,-0.00807479
5105,0.00059084,0.05290465,0.00182175
5106,0.01708508,-0.00918261,0.00637613
5107,0.02033469,-0.03850297,0.00782861
5108,-0.00827174,0.00297881,-0.02786788
5109,0.02245186,-0.01152135,0.00317576
5110,0.01048738,-0.01324463,0.03067436
5111,-0.02134404,-0.01605111,0.03429324
5112,-0.03232378,-0.00846868,-0.04352509
5113,0.02611998,-0.01019196,-0.01154597
5114,0.00105859,-0.02545529,0.00472671
5115,-0.00878872,-0.02570147,0.03453942
5116,0.00691773,-0.0036435,0.03906919
5117,0.04820256,-0.02845871,-0.02181178
5118,0.0334316,0.00908414,-0.01245684
5119,-0.02355968,-0.01484481,0.01984232
5120,-0.02577532,-0.00571144,-0.03451481
5121,-0.01029043,-0.01149673,-0.01543565
5122,-0.00844406,0.05583422,0.05864071
5123,0.01934996,0.01100436,0.01053662
5124,-0.00115706,0.01413088,-0.00743472
5125,0.00091088,0.00667155,0.0175282
5126,-0.00039389,0.00199408,0.00359427
5127,-0.02816329,-0.03025585,0.00132939
5128,0.02737551,-0.03542568,0.00760704
5129,0.00654846,0.00408663,-0.0175282
5130,0.0010832,-0.00423434,-0.00755781
5131,0.02397819,-0.0020187,-0.02077782
5132,0.00470209,-0.0008124,0.03604114
5133,0.02309193,0.03121596,-0.00167404
5134,0.00349579,-0.03192989,-0.01139826
5135,-0.03473637,-0.07550422,-0.02242724
5136,-0.00745933,0.0207532,0.00260954
5137,0.01450016,0.02589841,0.02309193
5138,-0.00881334,0.0031019,0.00093549
5139,0.00755781,-0.00452976,0.00177252
5140,-0.01479558,-0.03229916,-0.04736554
5141,0.00352041,-0.00819788,0.01299844
5142,-0.0062038,-0.01026582,-0.00499751
5143,-0.00433281,-0.01100436,-0.00019695
5144,0.01531256,-0.00009847,-0.02195949
5145,-0.00224026,-0.00275725,0.02085167
5146,0.0048498,0.01129978,-0.05223996
5147,-0.02737551,-0.03473637,0.00908414
5148,0.00204332,-0.00526831,0.00105859
5149,0.01799595,-0.0079517,0.07124526
5150,0.03252073,-0.00814865,-0.03911842
5151,-0.00632689,-0.02415052,-0.01518947
5152,-0.01201371,-0.00150171,-0.00699159
5153,0.00162481,-0.00790246,0.01080742
5154,-0.00312652,-0.01474634,0.03266844
5155,-0.05482487,-0.02262418,0.01166906
5156,-0.0110536,-0.01171829,0.00206793
5157,-0.01639576,-0.02139327,0.00312652
5158,0.00238797,-0.00475133,0.01499252
5159,0.00600686,-0.01688813,-0.02956654
5160,0.00489903,-0.01947305,0.03030508
5161,0.01029043,-0.01622344,-0.02538143
5162,0.01708508,-0.04958118,-0.0048498
5163,0.00531755,0.00438205,-0.00526831
