製品名,ワイヤレス筋電センサ（乾式）,
計測時ID,1,
計測開始時刻,04/23 18:02:45,
サンプリング周波数,200,
シーケンス数,10097,
PGAゲイン,x12,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,
ファイル保存形式,演算データ,
シーケンス番号,EMG01[ｍV],
602,0.00918261,
603,-0.02619383,
604,-0.03042817,
605,0.01499252,
606,-0.00792708,
607,0.00130477,
608,0.03554877,
609,0.02146713,
610,0.00438205,
611,0.00044313,
612,-0.00859177,
613,-0.0048498,
614,-0.01413088,
615,0.02235338,
616,-0.0475871,
617,-0.0005416,
618,-0.01999003,
619,-0.0076809,
620,0.04470677,
621,0.01161982,
622,0.01048738,
623,0.01203833,
624,-0.03786289,
625,-0.01331848,
626,-0.00524369,
627,0.01282612,
628,0.02124556,
629,0.02070396,
630,0.01191524,
631,-0.0020187,
632,-0.00681926,
633,-0.00967498,
634,-0.02698162,
635,0.01336772,
636,0.03271767,
637,0.01701122,
638,0.01435245,
639,-0.02085167,
640,0.00536678,
641,-0.03554877,
642,0.04322967,
643,0.05063977,
644,0.00275725,
645,0.00339732,
646,-0.0826189,
647,0.0618657,
648,0.00758243,
649,-0.00263415,
650,-0.01063509,
651,-0.00519445,
652,0.01715893,
653,-0.00709006,
654,-0.00290496,
655,0.00509598,
656,0.00216641,
657,0.01100436,
658,0.00423434,
659,-0.00349579,
660,-0.00573606,
661,0.00896105,
662,0.01038891,
663,-0.00649922,
664,0.00169866,
665,0.00507136,
666,0.00078778,
667,-0.01999003,
668,0.00780399,
669,0.02592303,
670,0.01134902,
671,0.0017479,
672,-0.00499751,
673,0.00017233,
674,-0.00155095,
675,-0.00066469,
676,0.00472671,
677,0.00839483,
678,-0.01779901,
679,-0.02355968,
680,0.00920723,
681,0.01806981,
682,0.01806981,
683,0.00531755,
684,-0.00561296,
685,-0.03820755,
686,0.07018667,
687,-0.01422936,
688,-0.01171829,
689,0.01504176,
690,-0.01811904,
691,-0.0062038,
692,-0.02365815,
693,0.02666158,
694,0.00352041,
695,-0.01597725,
696,-0.05091057,
697,0.03983235,
698,0.0025603,
699,0.01011811,
700,-0.02434746,
701,0.01430321,
702,0.02496292,
703,-0.01314615,
704,-0.03018199,
705,-0.11750298,
706,0.07252541,
707,-0.00125553,
708,0.01654347,
709,0.0287049,
710,0.0306005,
711,0.01740511,
712,0.00893643,
713,-0.00152633,
714,-0.02397819,
715,-0.02107323,
716,0.01351543,
717,0.02163945,
718,-0.00017233,
719,0.00450514,
720,-0.03074821,
721,-0.00497289,
722,-0.05480026,
723,0.0606594,
724,0.0238551,
725,0.03537645,
726,0.01614958,
727,-0.00962574,
728,-0.00248644,
729,0.00211717,
730,-0.01622344,
731,-0.0068685,
732,0.01240761,
733,0.01715893,
734,-0.00167404,
735,-0.01912839,
736,-0.0093057,
737,-0.0031019,
738,0.01201371,
739,0.00598224,
740,-0.00684388,
741,-0.01326924,
742,-0.02555376,
743,0.03025585,
744,-0.02181178,
745,0.01297383,
746,-0.01418012,
747,-0.01029043,
748,-0.08015707,
749,0.08525305,
750,0.03515488,
751,-0.03990621,
752,-0.02602151,
753,0.05900998,
754,0.04047243,
755,-0.01398317,
756,0.01595264,
757,-0.02988657,
758,0.01410627,
759,0.02392895,
760,0.00324961,
761,0.01115207,
762,-0.07725211,
763,0.04436211,
764,-0.0292465,
765,0.01063509,
766,-0.01582954,
767,0.02676005,
768,0.00760704,
769,0.00475133,
770,-0.02336273,
771,-0.01395856,
772,0.03500717,
773,0.01139826,
774,0.00805017,
775,-0.00091088,
776,0.0005416,
777,-0.03929075,
778,-0.01383546,
779,0.03387473,
780,0.01297383,
781,0.00649922,
782,-0.25753166,
783,0.14332753,
784,0.0675279,
785,0.00051698,
786,0.03478561,
787,0.00571144,
788,-0.00940418,
789,-0.01068433,
790,0.00354503,
791,0.02688314,
792,0.00312652,
793,0.01036429,
794,0.00044313,
795,-0.03375164,
796,-0.03392397,
797,0.04807947,
798,0.02663696,
799,0.00315114,
800,-0.11346558,
801,0.08202806,
802,-0.00105859,
803,0.0161742,
804,0.0229196,
805,0.01691275,
806,-0.14677409,
807,0.07954161,
808,0.0144263,
809,0.03365317,
810,0.01309692,
811,0.01351543,
812,0.00231412,
813,0.00182175,
814,-0.00002462,
815,0.01750359,
816,0.00105859,
817,-0.02616921,
818,-0.00571144,
819,-0.03099439,
820,-0.0287049,
821,-0.0167158,
822,0.08104333,
823,0.00499751,
824,0.02053163,
825,-0.0033727,
826,-0.01174291,
827,0.00745933,
828,0.00497289,
829,0.00905952,
830,-0.01659271,
831,-0.00305266,
832,0.02476597,
833,-0.00059084,
834,0.00413587,
835,0.02193487,
836,-0.03899533,
837,0.01962076,
838,-0.01395856,
839,0.02629231,
840,-0.00514522,
841,-0.05344625,
842,0.09689749,
843,-0.11664134,
844,0.07476567,
845,0.01383546,
846,-0.00105859,
847,0.01681427,
848,0.01203833,
849,0.01582954,
850,-0.00497289,
851,0.02698162,
852,-0.0039143,
853,-0.01893145,
854,0.00782861,
855,0.01297383,
856,-0.00866563,
857,0.00384045,
858,0.00699159,
859,-0.02752322,
860,-0.03215145,
861,0.10024557,
862,-0.01090589,
863,-0.04305734,
864,0.01570645,
865,0.04606077,
866,0.02173793,
867,0.01381085,
868,-0.01336772,
869,-0.01240761,
870,0.01762668,
871,0.01688813,
872,-0.01484481,
873,-0.00644999,
874,-0.01627267,
875,0.04071861,
876,-0.02279651,
877,-0.03456404,
878,0.02355968,
879,0.00866563,
880,0.01349081,
881,0.0536432,
882,0.00839483,
883,-0.00302805,
884,-0.14834966,
885,0.10772952,
886,-0.00859177,
887,0.00585915,
888,0.02341197,
889,-0.01112746,
890,0.01314615,
891,-0.0176513,
892,0.0390938,
893,-0.00167404,
894,-0.01462325,
895,0.00179713,
896,-0.00696697,
897,0.00302805,
898,-0.04096479,
899,0.06174261,
900,-0.0238551,
901,0.03380088,
902,0.00150171,
903,-0.00669617,
904,0.00029542,
905,-0.00420972,
906,0.03660736,
907,0.00585915,
908,0.01285073,
909,-0.00605609,
910,-0.00433281,
911,-0.00224026,
912,0.01115207,
913,-0.02481521,
914,0.03535183,
915,0.00379121,
916,-0.02885261,
917,0.00699159,
918,0.01880835,
919,0.01646962,
920,-0.01129978,
921,-0.00644999,
922,-0.01041353,
923,-0.03429324,
924,0.02444594,
925,0.01319539,
926,0.02611998,
927,-0.07006358,
928,0.0346379,
929,0.02272266,
930,-0.00548987,
931,-0.0346379,
932,-0.00869025,
933,0.02678467,
934,0.01861141,
935,0.00612995,
936,0.00955189,
937,0.03023123,
938,-0.04618386,
939,0.03345622,
940,-0.00140324,
941,0.00349579,
942,0.00125553,
943,-0.03023123,
944,0.00076317,
945,-0.03318542,
946,0.04625772,
947,-0.00625304,
948,-0.00770552,
949,-0.01410627,
950,-0.01580493,
951,0.02890184,
952,0.0079517,
953,0.02946806,
954,0.01511561,
955,-0.00425896,
956,-0.00041851,
957,-0.047981,
958,-0.00044313,
959,0.05873918,
960,0.00497289,
961,-0.01373699,
962,-0.05967467,
963,0.02328888,
964,0.01447554,
965,0.02801558,
966,0.0172574,
967,0.00519445,
968,-0.0266862,
969,0.01745435,
970,-0.01450016,
971,0.01196448,
972,0.00622842,
973,0.01063509,
974,-0.00869025,
975,-0.03308695,
976,-0.00576067,
977,0.00706544,
978,-0.01779901,
979,0.05100904,
980,0.02602151,
981,0.01240761,
982,0.01450016,
983,-0.00521907,
984,-0.01432783,
985,-0.01738049,
986,0.00546525,
987,-0.0067454,
988,0.00179713,
989,0.00630228,
990,0.00231412,
991,0.00709006,
992,0.0095765,
993,0.00009847,
994,-0.00851792,
995,0.00238797,
996,0.00253568,
997,0.01036429,
998,-0.00002462,
999,-0.00502213,
1000,-0.00140324,
1001,-0.02269804,
1002,-0.01326924,
1003,-0.03431786,
1004,-0.10231351,
1005,-0.04377127,
1006,0.10964975,
1007,0.06238268,
1008,0.03414553,
1009,0.03000966,
1010,0.0172574,
1011,0.01666656,
1012,0.00950265,
1013,0.0087641,
1014,-0.01910377,
1015,-0.02508601,
1016,-0.06772485,
1017,0.07572578,
1018,-0.01696198,
1019,-0.0175282,
1020,0.00999502,
1021,-0.00260954,
1022,-0.01203833,
1023,-0.01016734,
1024,0.00608071,
1025,0.02639078,
1026,0.02914802,
1027,0.00782861,
1028,-0.015091,
1029,-0.01991618,
1030,0.02518448,
1031,0.01014272,
1032,-0.03111749,
1033,0.02747398,
1034,0.01627267,
1035,-0.01639576,
1036,-0.12107262,
1037,-0.00933032,
1038,0.14768497,
1039,-0.02451979,
1040,0.00534216,
1041,0.02028545,
1042,0.01260455,
1043,0.00785323,
1044,-0.01203833,
1045,0.01816828,
1046,0.0337024,
1047,0.00982269,
1048,-0.00140324,
1049,-0.00994578,
1050,-0.06774946,
1051,0.00937956,
1052,0.04251574,
1053,-0.0138847,
1054,0.01413088,
1055,-0.02213182,
1056,-0.01129978,
1057,0.03641041,
1058,0.00955189,
1059,0.0087641,
1060,0.00435743,
1061,-0.02114709,
1062,-0.01888221,
1063,0.04276193,
1064,0.00263415,
1065,-0.05374167,
1066,0.03862606,
1067,0.01506638,
1068,0.00908414,
1069,-0.01774977,
1070,-0.00551449,
1071,0.0172574,
1072,-0.08399752,
1073,0.04857184,
1074,0.0359919,
1075,-0.00760704,
1076,0.00374198,
1077,0.0233135,
1078,0.00128015,
1079,-0.015091,
1080,-0.01152135,
1081,-0.03377626,
1082,0.02451979,
1083,0.0280402,
1084,-0.00608071,
1085,-0.00068931,
1086,-0.00297881,
1087,0.01413088,
1088,0.02826177,
1089,0.02383048,
1090,-0.01408165,
1091,-0.06516455,
1092,0.00120629,
1093,0.06358898,
1094,-0.00236335,
1095,0.00748395,
1096,0.00137862,
1097,0.01966999,
1098,0.01651886,
1099,0.00206793,
1100,-0.00901028,
1101,0.01499252,
1102,-0.00871487,
1103,-0.00844406,
1104,0.00347118,
1105,0.00359427,
1106,0.00612995,
1107,0.00556373,
1108,-0.01447554,
1109,-0.01097975,
1110,-0.01016734,
1111,0.00841945,
1112,0.01129978,
1113,-0.05019664,
1114,0.02272266,
1115,0.0102412,
1116,0.02380586,
1117,0.02410128,
1118,0.01179215,
1119,-0.02690776,
1120,-0.02690776,
1121,0.02065472,
1122,0.00841945,
1123,-0.00780399,
1124,-0.00450514,
1125,-0.02255033,
1126,-0.0570159,
1127,0.03793675,
1128,0.06688782,
1129,0.03170832,
1130,-0.04478062,
1131,-0.0408417,
1132,0.0711714,
1133,0.01174291,
1134,0.00288034,
1135,-0.01789748,
1136,-0.06230883,
1137,0.05300312,
1138,0.03244687,
1139,0.01880835,
1140,-0.00206793,
1141,-0.0121368,
1142,-0.00076317,
1143,0.01275226,
1144,-0.05448022,
1145,0.00844406,
1146,-0.03367779,
1147,0.00797632,
1148,-0.00445591,
1149,0.0385522,
1150,0.02912341,
1151,-0.01189062,
1152,-0.00780399,
1153,0.00438205,
1154,0.00275725,
1155,0.01346619,
1156,0.00248644,
1157,0.0033727,
1158,-0.00384045,
1159,-0.03232378,
1160,0.02087629,
1161,0.00322499,
1162,-0.01666656,
1163,-0.03183142,
1164,0.02390433,
1165,0.01447554,
1166,-0.00302805,
1167,-0.00681926,
1168,0.03079745,
1169,-0.00253568,
1170,-0.03330851,
1171,-0.03850297,
1172,-0.01376161,
1173,0.04128483,
1174,0.04032472,
1175,-0.03535183,
1176,-0.03340698,
1177,0.05615426,
1178,0.01930072,
1179,-0.00913338,
1180,-0.02611998,
1181,0.05322469,
1182,-0.02626769,
1183,0.0062038,
1184,0.00273263,
1185,0.01260455,
1186,0.02033469,
1187,0.01363852,
1188,0.00091088,
1189,-0.03732129,
1190,0.01223528,
1191,0.02799097,
1192,0.02058087,
1193,-0.00164942,
1194,-0.02397819,
1195,-0.08156031,
1196,-0.02038392,
1197,0.07671051,
1198,0.01669118,
1199,0.02506139,
1200,-0.00366812,
1201,0.01570645,
1202,0.00115706,
1203,-0.01491867,
1204,0.01282612,
1205,0.01100436,
1206,-0.0048498,
1207,-0.05790216,
1208,0.03252073,
1209,0.01902992,
1210,-0.0136139,
1211,-0.00064007,
1212,0.00297881,
1213,-0.00509598,
1214,-0.03527797,
1215,0.021024,
1216,0.01878374,
1217,-0.01381085,
1218,-0.00600686,
1219,-0.03810907,
1220,0.02900032,
1221,0.01484481,
1222,0.03441633,
1223,0.02107323,
1224,-0.00499751,
1225,-0.00211717,
1226,0.01016734,
1227,0.01093051,
1228,0.00263415,
1229,0.00100935,
1230,-0.00755781,
1231,-0.04094017,
1232,-0.01607573,
1233,0.02543067,
1234,0.03739514,
1235,0.00039389,
1236,-0.07038362,
1237,-0.00078778,
1238,0.04089094,
1239,0.03104363,
1240,-0.00462823,
1241,0.00007385,
1242,0.00846868,
1243,0.01518947,
1244,0.00854254,
1245,-0.03892148,
1246,0.00642537,
1247,-0.03648427,
1248,-0.06545996,
1249,0.09261391,
1250,0.0005416,
1251,0.0138847,
1252,0.0068685,
1253,-0.07799066,
1254,0.03933999,
1255,0.0338255,
1256,0.01400779,
1257,0.00091088,
1258,0.00278186,
1259,-0.03805984,
1260,-0.01420474,
1261,0.01031505,
1262,0.03303771,
1263,0.00238797,
1264,-0.01102898,
1265,0.01693737,
1266,0.01110284,
1267,0.00096011,
1268,-0.00851792,
1269,-0.0133431,
1270,-0.00211717,
1271,0.00721315,
1272,-0.01154597,
1273,-0.01326924,
1274,-0.00851792,
1275,0.00576067,
1276,0.00214179,
1277,-0.01472172,
1278,-0.01553412,
1279,0.0149679,
1280,0.0261446,
1281,0.00662231,
1282,0.00765628,
1283,0.00465285,
1284,-0.0020187,
1285,-0.00937956,
1286,-0.0179221,
1287,0.00901028,
1288,0.01863603,
1289,0.01309692,
1290,-0.00379121,
1291,-0.04426364,
1292,-0.0501474,
1293,0.07050671,
1294,0.03850297,
1295,-0.03980773,
1296,0.03451481,
1297,0.01447554,
1298,0.00384045,
1299,-0.00940418,
1300,-0.11654286,
1301,0.07880306,
1302,0.02877875,
1303,0.01912839,
1304,-0.0062038,
1305,-0.00977345,
1306,-0.00817326,
1307,-0.04126021,
1308,0.05960082,
1309,-0.00243721,
1310,0.04281116,
1311,-0.00736086,
1312,0.00034466,
1313,0.00327423,
1314,0.00819788,
1315,-0.08564694,
1316,0.02422437,
1317,0.05640044,
1318,-0.00204332,
1319,-0.14111189,
1320,0.03394859,
1321,0.10632628,
1322,0.01740511,
1323,-0.00952727,
1324,-0.01848832,
1325,0.01432783,
1326,-0.0008124,
1327,0.01014272,
1328,-0.0192761,
1329,0.00374198,
1330,0.01880835,
1331,0.00199408,
1332,-0.00475133,
1333,-0.00032004,
1334,-0.00211717,
1335,0.0033727,
1336,0.00046775,
1337,0.01324463,
1338,-0.00142786,
1339,-0.00556373,
1340,-0.0067454,
1341,0.00142786,
1342,-0.00672079,
1343,-0.01777439,
1344,0.00883796,
1345,0.01006887,
1346,0.00071393,
1347,-0.00044313,
1348,-0.03966002,
1349,0.03916766,
1350,-0.00805017,
1351,-0.04778405,
1352,0.05300312,
1353,0.00950265,
1354,-0.14662638,
1355,0.11309631,
1356,0.03621347,
1357,-0.00150171,
1358,-0.01346619,
1359,-0.00034466,
1360,0.02218106,
1361,0.02693238,
1362,0.00465285,
1363,0.00588377,
1364,0.00265877,
1365,0.00352041,
1366,-0.00334808,
1367,-0.00854254,
1368,-0.06083173,
1369,0.04379589,
1370,0.00723777,
1371,-0.00514522,
1372,0.00635151,
1373,-0.0110536,
1374,-0.02410128,
1375,-0.03055127,
1376,-0.00297881,
1377,0.0394877,
1378,0.02119633,
1379,-0.00521907,
1380,-0.05962544,
1381,0.00937956,
1382,0.06984202,
1383,0.00194484,
1384,0.00878872,
1385,-0.0110536,
1386,0.00859177,
1387,0.00226488,
