製品名,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）,
計測時ID,1,2,
計測開始時刻,10/10 16:07:20,10/10 16:07:20,
サンプリング周波数,200,200,
シーケンス数,7188,7188,
PGAゲイン,x12,x12,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,,
ファイル保存形式,演算データ,演算データ,
シーケンス番号,EMG01[ｍV],EMG01[ｍV],
3582,-0.06494298,-0.01799595,
3583,-0.04389437,-0.06504145,
3584,0.00460362,-0.04426364,
3585,-0.00164942,0.01223528,
3586,0.0190053,-0.00745933,
3587,0.00797632,0.01221066,
3588,-0.00214179,-0.0323484,
3589,0.01216142,0.00423434,
3590,0.01934996,0.03227454,
3591,-0.00322499,0.03141291,
3592,-0.01356466,-0.07739982,
3593,-0.0133431,0.01851293,
3594,0.00743472,-0.12730104,
3595,0.01454939,0.0218364,
3596,-0.01757744,-0.02543067,
3597,0.01777439,-0.01297383,
3598,-0.00448052,0.02122094,
3599,-0.03394859,-0.02853257,
3600,-0.02405204,-0.03264382,
3601,0.03057588,0.01494329,
3602,0.01063509,-0.05713899,
3603,-0.00470209,-0.01553412,
3604,0.00556373,0.04300811,
3605,0.0096996,-0.03628732,
3606,0.01216142,-0.03165909,
3607,0.00475133,-0.0149679,
3608,0.00268339,-0.00617918,
3609,-0.00489903,0.02323964,
3610,0.01418012,0.00211717,
3611,-0.01014272,0.15935402,
3612,-0.0020187,-0.0729193,
3613,0.01942381,-0.12254972,
3614,-0.01632191,0.0773752,
3615,0.01346619,-0.00155095,
3616,-0.02616921,-0.04244189,
3617,-0.01533718,-0.04844874,
3618,0.00807479,0.01659271,
3619,0.01314615,-0.00965036,
3620,0.01043814,0.02346121,
3621,0.02562761,-0.01629729,
3622,-0.01474634,-0.00699159,
3623,0.00315114,0.00260954,
3624,0.00083702,0.02023621,
3625,0.00130477,0.00152633,
3626,0.0090349,-0.03611499,
3627,-0.00231412,0.02262418,
3628,-0.01147211,0.09106296,
3629,-0.03264382,0.12774417,
3630,-0.00285572,-0.05211687,
3631,0.00792708,-0.0583699,
3632,0.01063509,-0.04753787,
3633,0.00844406,-0.03318542,
3634,0.02107323,0.00507136,
3635,-0.0040374,0.09480494,
3636,0.00630228,0.01614958,
3637,0.00083702,-0.01885759,
3638,0.01115207,-0.01459863,
3639,0.00507136,0.04010315,
3640,0.00649922,-0.06489374,
3641,-0.01701122,-0.05997009,
3642,0.01331848,0.01016734,
3643,-0.02902493,0.06422905,
3644,0.00096011,-0.03783827,
3645,-0.00832097,-0.01678966,
3646,-0.00334808,-0.00361888,
3647,-0.01302306,-0.08362824,
3648,0.02131942,-0.04128483,
3649,0.0159034,0.07690746,
3650,-0.00388969,-0.04133407,
3651,-0.00612995,0.15022065,
3652,0.01708508,-0.08291431,
3653,0.00071393,0.00366812,
3654,-0.00297881,-0.02444594,
3655,-0.00297881,-0.05349549,
3656,0.0020187,0.14005331,
3657,-0.01016734,-0.12919665,
3658,0.01154597,-0.03609038,
3659,-0.01811904,-0.02651387,
3660,0.01504176,-0.0718361,
3661,0.00140324,0.05470178,
3662,0.00580991,0.04992584,
3663,-0.00866563,-0.06125024,
3664,-0.00452976,0.01400779,
3665,0.00182175,0.06848801,
3666,0.00440667,-0.03160985,
3667,0.00723777,-0.04940886,
3668,-0.00583453,0.04229418,
3669,0.02964039,0.02968963,
3670,-0.02124556,-0.0777691,
3671,-0.00009847,0.02863104,
3672,-0.00605609,-0.03239764,
3673,-0.01102898,-0.08668091,
3674,-0.00305266,-0.03727205,
3675,-0.0107828,-0.13362794,
3676,0.03756747,0.15947712,
3677,-0.00280648,-0.04044781,
3678,0.00145248,0.03488408,
3679,0.00416049,-0.02011312,
3680,0.00059084,-0.04785791,
3681,0.00290496,0.01866064,
3682,-0.01454939,-0.14236742,
3683,0.00248644,0.07634124,
3684,0.00649922,-0.02205796,
3685,0.0036435,-0.00206793,
3686,0.00817326,0.03825678,
3687,0.00728701,0.037469,
3688,0.00189561,0.02685853,
3689,-0.02063011,-0.00802555,
3690,-0.01560798,-0.11750298,
3691,0.00839483,0.02611998,
3692,0.00950265,0.02476597,
3693,0.00275725,-0.03057588,
3694,0.01472172,0.04522375,
3695,-0.00339732,0.03798598,
3696,0.00494827,0.0287049,
3697,0.02922188,-0.0688819,
3698,0.01228451,-0.03252073,
3699,-0.01750359,-0.02648925,
3700,-0.00499751,-0.10876349,
3701,-0.0020187,0.04458368,
3702,0.02026083,-0.11479497,
3703,0.00083702,0.07227922,
3704,0.01324463,0.00625304,
3705,-0.01363852,-0.00251106,
3706,-0.00521907,-0.01381085,
3707,0.00809941,0.01420474,
3708,-0.00041851,-0.02508601,
3709,0.02001465,0.07269773,
3710,0.02390433,-0.11080681,
3711,-0.00792708,0.00568682,
3712,-0.00064007,-0.02346121,
3713,0.02998505,-0.09571581,
3714,0.00704082,0.03609038,
3715,0.02742475,0.0731901,
3716,-0.00312652,-0.0423188,
3717,-0.00908414,0.0082225,
3718,-0.01457401,-0.02159022,
3719,0.01619882,-0.0393646,
3720,0.00450514,-0.0711714,
3721,-0.00644999,0.03254535,
3722,-0.01740511,0.05374167,
3723,-0.00428358,-0.04859645,
3724,0.01270302,0.00617918,
3725,0.0095765,-0.00071393,
3726,-0.02964039,-0.07154068,
3727,0.00329885,-0.01245684,
3728,0.00881334,-0.01999003,
3729,-0.01930072,0.01056124,
3730,-0.0295173,-0.01134902,
3731,0.01245684,-0.01851293,
3732,-0.0033727,-0.09554348,
3733,0.00448052,-0.0261446,
3734,0.01228451,-0.11609973,
3735,-0.0095765,0.00637613,
3736,-0.00125553,-0.05137832,
3737,-0.00475133,0.02717856,
3738,-0.01127517,-0.03862606,
3739,-0.00068931,-0.04374666,
3740,-0.00386507,0.0400293,
3741,0.00118168,0.00359427,
3742,-0.00128015,-0.01664195,
3743,0.00041851,-0.02077782,
3744,0.00672079,0.00561296,
3745,-0.01408165,-0.00622842,
3746,-0.00243721,0.01582954,
3747,0.00450514,0.03845373,
3748,0.00881334,-0.0501474,
3749,0.00519445,-0.0235843,
3750,0.01257993,0.04239265,
3751,-0.00189561,0.00856716,
3752,-0.01053662,-0.06312123,
3753,-0.00558835,-0.05265847,
3754,-0.00396354,0.00630228,
3755,-0.00743472,0.0094288,
3756,-0.00157557,-0.07222999,
3757,-0.00568682,0.0521661,
3758,-0.0144263,-0.03616423,
3759,0.0087641,0.00019695,
3760,0.0022895,-0.01856217,
3761,-0.00632689,0.04460829,
3762,0.0115952,-0.00169866,
3763,0.0102412,-0.0590346,
3764,0.00268339,0.00514522,
3765,0.00401278,-0.00785323,
3766,-0.00322499,-0.06728172,
3767,0.00206793,0.00531755,
3768,-0.00243721,0.04236803,
3769,0.00288034,-0.0149679,
3770,-0.00979807,-0.05179683,
3771,-0.00888719,0.0235843,
3772,0.00753319,-0.0187345,
3773,-0.00359427,-0.02097476,
3774,-0.00189561,0.04303273,
3775,0.01553412,-0.04126021,
3776,0.00608071,0.00342194,
3777,-0.00260954,-0.03601652,
3778,0.00401278,0.02983734,
3779,-0.00546525,-0.01410627,
3780,0.00866563,0.00955189,
3781,0.01814366,0.00118168,
3782,-0.01085665,0.03431786,
3783,-0.01868526,0.05942849,
3784,0.00571144,-0.0593054,
3785,-0.00379121,-0.03756747,
3786,0.00617918,0.01383546,
3787,0.00785323,-0.04903958,
3788,0.00105859,0.01646962,
3789,-0.00669617,0.03183142,
3790,-0.01841446,-0.03941384,
3791,-0.00315114,-0.01779901,
3792,0.031536,-0.04310658,
3793,0.00268339,0.01437707,
3794,-0.01533718,-0.07663666,
3795,0.01454939,-0.00002462,
3796,0.00194484,0.0095765,
3797,0.01831599,0.05275694,
3798,-0.00706544,-0.07518418,
3799,0.00681926,0.06250577,
3800,-0.00361888,-0.00588377,
3801,-0.00654846,-0.19253945,
3802,0.00450514,0.1696937,
3803,0.01299844,0.04015239,
3804,-0.00548987,-0.05076286,
3805,0.01802057,0.07806452,
3806,0.00748395,-0.09364788,
3807,0.01398317,-0.06014242,
3808,-0.00241259,0.02407666,
3809,0.00563758,-0.02555376,
3810,-0.01102898,0.03244687,
3811,-0.00728701,0.01061047,
3812,-0.00312652,-0.031536,
3813,0.01324463,0.02284575,
3814,-0.00071393,0.03498255,
3815,-0.00066469,0.05140294,
3816,-0.01004425,-0.05676972,
3817,0.01302306,0.01597725,
3818,-0.00398816,-0.01804519,
3819,-0.0051206,-0.05423404,
3820,0.00760704,-0.03697663,
3821,0.00605609,0.04207261,
3822,0.00192022,0.00878872,
3823,0.02188564,-0.11834,
3824,0.01240761,0.04244189,
3825,-0.00194484,0.01309692,
3826,-0.00667155,-0.02927112,
3827,0.00420972,0.04869493,
3828,0.02186102,-0.0079517,
3829,0.01127517,-0.00280648,
3830,-0.00093549,0.0451499,
3831,0.0017479,-0.0686111,
3832,0.0067454,-0.04194952,
3833,-0.00334808,0.01959614,
3834,0.0074101,0.00179713,
3835,-0.00435743,-0.02139327,
3836,0.00940418,0.0477102,
3837,-0.00644999,-0.02045778,
3838,-0.01555874,-0.01659271,
3839,-0.00214179,0.03613961,
3840,0.01964537,-0.03178218,
3841,0.00571144,0.02872951,
3842,-0.00376659,-0.06385978,
3843,-0.01056124,-0.09655283,
3844,0.00068931,-0.07464258,
3845,0.00937956,0.04007853,
3846,-0.00883796,0.08286508,
3847,0.02488907,-0.07070366,
3848,-0.00275725,-0.11834,
3849,0.02309193,0.03776442,
3850,-0.00002462,-0.00866563,
3851,0.00462823,0.02626769,
3852,-0.01740511,-0.0175282,
3853,0.00982269,0.03874915,
3854,0.00302805,-0.02764631,
3855,-0.01779901,0.01001963,
3856,-0.00091088,0.01065971,
3857,-0.01533718,-0.04153101,
3858,0.0195469,0.01531256,
3859,-0.00066469,-0.05024588,
3860,-0.0033727,0.05384014,
3861,-0.00115706,0.10878811,
3862,0.00103397,-0.14066876,
3863,0.00206793,-0.01262917,
3864,0.00733624,-0.05480026,
3865,-0.0053914,0.02070396,
3866,0.00531755,-0.03830602,
3867,0.00514522,-0.00851792,
3868,0.00292957,0.02656311,
3869,0.00044313,-0.00113244,
3870,0.00204332,0.01191524,
3871,-0.0022895,-0.03874915,
3872,0.01043814,0.02296884,
3873,0.03220069,0.02973886,
3874,-0.01565722,-0.05795139,
3875,-0.02205796,-0.00482518,
3876,-0.01031505,0.01774977,
3877,0.00940418,0.00032004,
3878,-0.01866064,-0.08057558,
3879,-0.00773013,-0.01676504,
3880,0.00718853,-0.00004924,
3881,0.01782362,-0.0074101,
3882,0.01484481,-0.02865566,
3883,0.00059084,0.00324961,
3884,-0.00051698,-0.00829636,
3885,0.00022156,-0.07316548,
3886,-0.00888719,0.05664663,
3887,-0.02821253,0.07616891,
3888,-0.01573107,0.02333811,
3889,0.00019695,-0.02159022,
3890,-0.0144263,-0.10871426,
3891,-0.03439172,-0.09069369,
3892,0.02946806,-0.0285818,
3893,0.01642038,-0.0393646,
3894,0.00359427,0.06484451,
3895,0.01905454,-0.00322499,
3896,-0.01326924,-0.05780368,
3897,-0.01265379,0.06821721,
3898,-0.00290496,-0.02353506,
3899,-0.01085665,0.04276193,
3900,0.00576067,-0.01152135,
3901,0.01324463,-0.00034466,
3902,0.01462325,0.01004425,
3903,-0.00994578,-0.00933032,
3904,0.00965036,-0.02072858,
3905,-0.00585915,0.03010814,
3906,-0.00150171,0.00125553,
3907,-0.00044313,-0.02872951,
3908,-0.00524369,0.08328359,
3909,0.00401278,0.01902992,
3910,0.00416049,0.02171331,
3911,0.00617918,-0.07698131,
3912,0.00915799,0.00841945,
3913,0.00029542,-0.00839483,
3914,-0.00563758,0.00150171,
3915,-0.00029542,0.00206793,
3916,-0.00014771,-0.02513525,
3917,0.00420972,0.02058087,
3918,-0.00179713,-0.01016734,
3919,0.00600686,0.02077782,
3920,0.00952727,-0.01910377,
3921,-0.0067454,-0.01314615,
3922,0.00544064,-0.02801558,
3923,0.00908414,0.04224494,
3924,0.00526831,-0.04416517,
3925,-0.00066469,-0.02801558,
3926,-0.00773013,0.01966999,
3927,0.02279651,0.0362627,
3928,0.00755781,0.02309193,
3929,-0.00573606,-0.03067436,
3930,0.04433749,0.03488408,
3931,0.00711468,-0.04249112,
3932,-0.01430321,0.05864071,
3933,-0.01240761,0.03419477,
3934,0.01100436,-0.00352041,
3935,-0.01265379,-0.01511561,
3936,0.00531755,-0.01198909,
3937,-0.00563758,-0.07675975,
3938,-0.00851792,0.00044313,
3939,0.00379121,-0.00625304,
3940,0.00679464,0.01659271,
3941,-0.00059084,0.02533219,
3942,-0.01349081,-0.08515458,
3943,0.00908414,0.06317047,
3944,-0.00374198,0.00608071,
3945,0.00933032,0.04943347,
3946,0.01659271,-0.10551388,
3947,0.00359427,0.01898068,
3948,0.00100935,0.00425896,
3949,-0.00243721,-0.01262917,
3950,0.01115207,-0.01043814,
3951,0.011866,0.02171331,
3952,0.01344157,-0.0233135,
3953,-0.00610533,-0.01789748,
3954,0.00167404,0.01418012,
3955,0.00977345,-0.01277688,
3956,-0.02259957,-0.03633656,
3957,0.01947305,0.00699159,
3958,-0.0033727,0.02611998,
3959,0.00059084,-0.02872951,
3960,0.01326924,0.00248644,
3961,-0.00433281,-0.01418012,
3962,-0.00192022,-0.02159022,
3963,-0.0031019,0.05548957,
3964,0.0257507,0.04507604,
3965,0.01029043,-0.03355469,
3966,-0.00334808,-0.10164881,
3967,-0.00979807,-0.01014272,
3968,-0.01757744,0.05689281,
3969,0.02063011,-0.00691773,
3970,-0.00361888,0.00096011,
3971,-0.00103397,-0.01363852,
3972,0.00558835,0.00388969,
3973,-0.01947305,-0.01445092,
3974,0.00521907,-0.01176753,
3975,0.01789748,-0.03293924,
3976,-0.005933,-0.00770552,
3977,-0.00278186,-0.00548987,
3978,0.00194484,0.01016734,
3979,-0.01782362,-0.02208258,
3980,-0.01270302,0.03338237,
3981,0.00361888,-0.00032004,
3982,-0.0148202,-0.00275725,
3983,0.03515488,0.02355968,
3984,-0.02323964,0.03562263,
3985,0.03862606,-0.02274728,
3986,0.02700624,-0.02823715,
3987,-0.00585915,0.16602557,
3988,-0.00937956,-0.0416541,
3989,0.0272278,-0.21986572,
3990,-0.00630228,0.12867967,
3991,0.02811406,0.03675507,
3992,0.00672079,-0.03478561,
3993,0.00440667,0.00937956,
3994,0.00630228,0.06248115,
3995,-0.00224026,-0.00920723,
3996,0.00152633,0.03067436,
3997,-0.00659769,-0.02501216,
3998,0.02151636,-0.01272764,
3999,0.02255033,-0.01036429,
4000,-0.00733624,-0.00797632,
4001,0.0010832,0.02454441,
4002,0.01203833,0.05681895,
4003,0.00704082,-0.04803023,
4004,-0.00137862,-0.14157964,
4005,-0.01457401,0.03069898,
4006,0.00398816,0.01149673,
4007,-0.00206793,-0.03579496,
4008,0.00706544,-0.12200812,
4009,-0.0115952,0.07678437,
4010,-0.03128981,0.04426364,
4011,0.0020187,-0.01080742,
4012,0.0040374,-0.07762139,
4013,-0.00556373,-0.0664447,
4014,0.00901028,0.04881802,
4015,0.00509598,-0.01570645,
4016,-0.0002708,-0.00937956,
4017,0.00462823,0.00499751,
4018,-0.00420972,-0.01568183,
4019,-0.01582954,0.06297352,
4020,-0.02109785,0.05484949,
4021,0.00896105,-0.02826177,
4022,0.0067454,-0.03190527,
4023,-0.00083702,-0.01627267,
4024,0.00199408,0.01851293,
4025,-0.00610533,-0.01585416,
4026,0.00819788,-0.06681397,
4027,-0.00773013,0.05273232,
4028,0.00908414,-0.13382488,
4029,0.00832097,0.06619851,
4030,0.00103397,0.00142786,
4031,0.01277688,0.01164444,
4032,0.01866064,-0.03761671,
4033,-0.00241259,-0.01112746,
4034,0.00315114,0.04635619,
4035,-0.00334808,-0.02127018,
4036,0.0025603,-0.0529785,
4037,0.00649922,0.06570615,
4038,0.00059084,0.07355937,
4039,-0.01233375,-0.06949736,
4040,-0.01619882,0.04426364,
4041,-0.00896105,-0.01484481,
4042,0.01962076,-0.03769056,
4043,-0.00019695,-0.02360892,
4044,0.01201371,-0.03244687,
4045,0.00758243,0.07491338,
4046,0.00881334,-0.03069898,
4047,0.01344157,-0.00487442,
4048,-0.01541103,-0.02742475,
4049,0.00199408,0.01996541,
4050,0.00361888,0.09485417,
4051,0.00290496,-0.01117669,
4052,-0.00231412,-0.03498255,
4053,0.00420972,-0.07887692,
4054,-0.00071393,0.04433749,
4055,0.00745933,0.04943347,
4056,-0.00521907,-0.01053662,
4057,-0.00465285,-0.04094017,
4058,0.00625304,-0.02863104,
4059,0.02488907,-0.0601178,
4060,0.00937956,-0.00083702,
4061,0.02840948,-0.092737,
4062,-0.00359427,-0.00758243,
4063,0.01504176,-0.0218364,
4064,0.00891181,-0.0175282,
4065,-0.01683889,0.00605609,
4066,-0.00955189,0.00088626,
4067,-0.02065472,0.01824213,
4068,0.00595762,0.01001963,
4069,-0.0172574,0.08951201,
4070,0.01479558,-0.11122532,
4071,0.00241259,0.05900998,
4072,-0.01176753,-0.05878842,
4073,-0.01139826,0.05873918,
4074,0.01257993,-0.02198411,
4075,0.01413088,-0.04354971,
4076,0.01779901,0.03542568,
4077,0.01425398,-0.02483983,
4078,-0.01080742,-0.01841446,
4079,-0.0175282,0.01816828,
4080,0.00007385,0.00118168,
4081,0.00736086,0.0272278,
4082,-0.0051206,-0.04990122,
4083,-0.0008124,-0.05681895,
4084,0.00236335,0.02491368,
4085,0.00349579,-0.0068685,
4086,0.00322499,0.0176513,
4087,0.0102412,0.02333811,
4088,0.00785323,-0.02058087,
4089,-0.00428358,-0.0203593,
4090,0.00933032,-0.04588844,
4091,-0.0079517,0.05098443,
4092,0.01324463,-0.02823715,
4093,-0.01917763,0.05411094,
4094,0.00132939,-0.09857153,
4095,0.0093057,0.06051169,
4096,0.02195949,0.02946806,
4097,0.02491368,-0.00384045,
4098,0.0146971,-0.01152135,
4099,0.00546525,-0.06176723,
4100,0.00396354,0.03281615,
4101,-0.00288034,0.03013276,
4102,0.00699159,0.00312652,
4103,0.00770552,-0.07978779,
4104,0.00265877,-0.06989125,
4105,-0.00155095,0.03375164,
4106,0.01093051,-0.04869493,
4107,-0.00420972,0.04903958,
4108,-0.02988657,0.06346589,
4109,0.02200873,-0.06383516,
4110,-0.00423434,-0.0138847,
4111,0.01171829,-0.0834313,
4112,-0.00199408,0.04039857,
4113,0.00017233,0.03449019,
4114,0.01139826,-0.10073794,
4115,-0.01398317,0.00007385,
4116,0.00802555,0.01240761,
4117,0.02890184,0.01184139,
4118,-0.00440667,0.01405703,
4119,0.00204332,-0.02419975,
4120,-0.02099938,-0.02114709,
4121,-0.01976847,-0.01405703,
4122,0.01203833,0.02863104,
4123,0.00238797,-0.0788523,
4124,0.01019196,-0.01289997,
4125,-0.00716391,0.02230415,
4126,0.01851293,-0.01930072,
4127,0.00251106,0.02602151,
4128,-0.00667155,0.0590346,
4129,0.01014272,-0.05374167,
4130,0.00022156,0.00878872,
4131,0.01006887,0.04940886,
4132,-0.01102898,-0.01309692,
4133,0.00568682,-0.10883735,
4134,-0.00251106,0.03013276,
4135,-0.01555874,0.02673544,
4136,0.0115952,0.01129978,
4137,-0.00066469,-0.05312621,
4138,-0.00477594,-0.00445591,
4139,-0.01789748,0.00251106,
4140,-0.0195469,0.04094017,
4141,0.01848832,0.01179215,
4142,-0.00832097,0.00423434,
4143,0.01068433,0.0277694,
4144,0.02789249,-0.08348053,
4145,0.00142786,-0.02725242,
4146,-0.00802555,0.03183142,
4147,0.00199408,-0.03197913,
4148,0.00908414,-0.01285073,
4149,0.01221066,0.11095452,
4150,-0.00388969,-0.00462823,
4151,-0.01149673,-0.04967966,
4152,-0.0121368,-0.00004924,
4153,-0.00819788,0.00032004,
4154,-0.00662231,0.02705547,
4155,0.01669118,0.00002462,
4156,0.01585416,-0.00273263,
4157,-0.00347118,-0.00952727,
4158,0.03485946,-0.03776442,
4159,0.0095765,0.01703584,
4160,-0.00386507,-0.01843908,
4161,0.00155095,-0.00292957,
4162,0.00632689,-0.05184606,
4163,-0.00711468,0.00376659,
4164,-0.01683889,-0.0303297,
4165,0.01011811,0.01041353,
4166,0.00509598,-0.04618386,
4167,-0.00681926,0.01893145,
4168,0.01122593,-0.03296386,
4169,0.02469212,-0.0385522,
4170,0.01326924,0.01782362,
4171,0.00211717,0.01925148,
4172,-0.00192022,-0.00039389,
4173,-0.00388969,0.03338237,
4174,0.00699159,-0.04433749,
4175,-0.00226488,-0.00384045,
4176,-0.00322499,-0.08508072,
4177,-0.00644999,0.11100375,
4178,0.00679464,0.0231904,
4179,0.01405703,-0.08744407,
4180,-0.00342194,0.01659271,
4181,0.00893643,0.01068433,
4182,-0.01373699,-0.04207261,
4183,-0.00802555,0.08298817,
4184,0.00214179,-0.04586383,
4185,0.00327423,0.02419975,
4186,-0.00150171,0.01959614,
4187,-0.00118168,-0.0349087,
4188,-0.01312153,-0.0074101,
4189,-0.0121368,-0.00130477,
4190,0.00802555,0.04817794,
4191,-0.00962574,-0.10790185,
4192,0.00558835,-0.00728701,
4193,0.00263415,-0.02262418,
4194,-0.00891181,0.02624307,
4195,0.00263415,-0.00928109,
4196,-0.00137862,0.04527299,
4197,0.01701122,-0.16437615,
4198,0.00482518,0.10428297,
4199,0.02567685,-0.02250109,
4200,0.0067454,-0.03156061,
4201,0.0031019,0.0176513,
4202,0.00044313,0.05376629,
4203,0.00679464,-0.04512528,
4204,-0.02274728,0.01425398,
4205,-0.00236335,-0.03402244,
4206,0.01838984,-0.01472172,
4207,-0.01061047,-0.02259957,
4208,-0.01531256,0.04199876,
4209,0.00007385,-0.01257993,
4210,0.00507136,0.00709006,
4211,-0.00994578,0.04089094,
4212,0.03168371,-0.00992116,
4213,-0.01026582,-0.00032004,
4214,-0.00433281,-0.03995544,
4215,0.00204332,0.02070396,
4216,-0.00199408,-0.0349087,
4217,0.0051206,0.00465285,
4218,0.01410627,0.04495295,
4219,0.03485946,-0.07087598,
4220,0.00164942,-0.04453444,
4221,0.00721315,-0.03783827,
4222,0.00691773,-0.03055127,
4223,0.00859177,-0.03362855,
4224,-0.00546525,-0.02506139,
4225,-0.01004425,0.06949736,
4226,-0.00573606,0.00950265,
4227,-0.00428358,-0.03958617,
4228,0.00854254,-0.02299346,
4229,0.00169866,-0.01861141,
4230,-0.00312652,-0.02225491,
4231,0.00140324,-0.01678966,
4232,0.0079517,0.04889187,
4233,-0.01659271,0.00366812,
4234,0.00004924,0.04076785,
4235,-0.00290496,-0.08303741,
4236,0.00780399,-0.04977813,
4237,-0.01294921,0.2121602,
4238,0.00827174,-0.13352947,
4239,-0.00588377,-0.01595264,
4240,-0.00507136,-0.05007355,
4241,0.01129978,-0.14815271,
4242,0.00435743,0.0839729,
4243,0.00679464,0.01344157,
4244,-0.00851792,-0.02107323,
4245,0.00745933,-0.07011282,
4246,0.00672079,-0.05073824,
4247,-0.00150171,0.05191992,
4248,-0.01400779,0.01718355,
4249,-0.00945341,-0.00322499,
4250,0.0125307,-0.03604114,
4251,0.00137862,-0.04926115,
4252,0.00524369,-0.00718853,
4253,-0.00908414,-0.01614958,
4254,0.01097975,0.0272278,
4255,0.01061047,-0.01806981,
4256,0.01560798,-0.01314615,
4257,0.00152633,0.01435245,
4258,0.00563758,-0.01531256,
4259,-0.00416049,-0.02097476,
4260,-0.00278186,0.00034466,
4261,-0.01548489,-0.01984232,
4262,0.00039389,-0.12538082,
4263,0.00576067,-0.03239764,
4264,0.01184139,0.0615949,
4265,0.00103397,0.04017701,
4266,-0.021024,-0.08092023,
4267,-0.01619882,0.07511032,
4268,0.01408165,-0.02479059,
4269,0.01678966,-0.08805953,
4270,-0.00955189,0.01408165,
4271,-0.01073356,-0.01189062,
4272,0.00425896,-0.03985697,
4273,0.0002708,-0.02619383,
4274,-0.00169866,-0.00482518,
4275,0.00841945,-0.02956654,
4276,0.00622842,-0.03067436,
4277,-0.00420972,0.00064007,
4278,0.00376659,0.00327423,
4279,0.00305266,-0.00524369,
4280,-0.00334808,0.06331818,
4281,-0.01164444,0.00219103,
4282,0.01890683,-0.09652821,
4283,-0.00608071,0.01976847,
4284,-0.00071393,0.00243721,
4285,-0.00317576,-0.142072,
4286,0.0010832,0.00827174,
4287,0.00524369,-0.01779901,
4288,-0.00859177,-0.06218574,
4289,-0.02242724,0.01925148,
4290,-0.02552914,0.01952228,
4291,0.01467249,-0.01467249,
4292,0.00059084,0.01762668,
4293,0.0079517,-0.05915769,
4294,0.00745933,0.03953693,
4295,0.00711468,-0.05164912,
4296,0.00280648,0.01548489,
4297,-0.00059084,0.00777937,
4298,-0.00509598,-0.04441135,
4299,0.0010832,-0.03904457,
4300,-0.00352041,-0.01715893,
4301,-0.02826177,0.00280648,
4302,0.00499751,-0.02016236,
4303,-0.01770053,0.02181178,
4304,0.01728202,-0.00140324,
4305,0.00177252,0.07316548,
4306,0.01816828,0.02026083,
4307,0.02072858,-0.05534186,
4308,0.01277688,-0.06669088,
4309,0.00285572,0.13188004,
4310,-0.00802555,-0.01198909,
4311,0.01004425,-0.0706298,
4312,0.00056622,0.00322499,
4313,-0.00009847,-0.0827666,
4314,0.01139826,0.05750827,
4315,-0.01282612,-0.00598224,
4316,0.00834559,0.03623809,
4317,-0.01331848,-0.02550452,
4318,0.00150171,0.02865566,
4319,0.02680929,0.04891649,
4320,-0.0090349,-0.03453942,
4321,-0.00684388,-0.04795638,
4322,-0.00918261,-0.04756249,
4323,0.01962076,-0.05152603,
4324,0.01065971,-0.01853755,
4325,-0.00034466,0.04967966,
4326,0.00733624,-0.03833064,
4327,0.00206793,-0.03591805,
4328,0.00654846,0.01816828,
4329,0.00187099,-0.04354971,
4330,0.00423434,-0.02272266,
4331,0.00396354,0.01986694,
4332,-0.01383546,0.01073356,
4333,0.00790246,-0.03170832,
4334,-0.00477594,-0.01917763,
4335,-0.01127517,0.0456915,
4336,-0.00573606,0.02230415,
4337,0.00292957,-0.06139795,
4338,0.00268339,0.02754784,
4339,0.01949767,-0.02550452,
4340,-0.0176513,-0.00194484,
4341,-0.01770053,0.02279651,
4342,0.00334808,-0.02127018,
4343,-0.00428358,-0.00691773,
4344,-0.00507136,-0.01511561,
4345,-0.00100935,0.01457401,
4346,-0.02235338,-0.01216142,
4347,0.01152135,0.03687816,
4348,0.01191524,-0.04416517,
4349,-0.00253568,0.00002462,
4350,-0.01309692,0.00189561,
4351,-0.00142786,0.04896573,
4352,0.01405703,-0.03143752,
4353,0.00164942,-0.02134404,
4354,0.00349579,-0.12006328,
4355,0.01506638,0.00748395,
4356,-0.00327423,0.10657247,
4357,-0.00241259,-0.05706514,
4358,0.02589841,0.04214647,
4359,-0.01939919,-0.00260954,
4360,-0.00189561,0.04482986,
4361,-0.01405703,0.03353008,
4362,0.00561296,-0.0204824,
4363,0.00236335,-0.09926084,
4364,0.00317576,0.00155095,
4365,0.01142287,0.02003927,
4366,-0.00507136,-0.01302306,
4367,-0.004579,0.06307199,
4368,-0.00662231,-0.0005416,
4369,-0.00118168,-0.04620848,
4370,-0.00280648,0.00548987,
4371,-0.00088626,0.0200885,
4372,0.01959614,-0.05241228,
4373,-0.00452976,0.02109785,
4374,0.01976847,-0.07715364,
4375,-0.00962574,0.1060801,
4376,-0.00076317,0.08217577,
4377,0.02250109,-0.06016704,
4378,0.01479558,-0.06797103,
4379,-0.0096996,-0.04780867,
4380,0.00066469,-0.04844874,
4381,0.01090589,0.02060549,
4382,-0.00083702,-0.02626769,
4383,0.01893145,-0.00662231,
4384,0.01065971,0.0508121,
4385,0.00844406,-0.07309163,
4386,-0.01349081,-0.02053163,
4387,-0.00083702,-0.02872951,
4388,0.00115706,0.0229196,
4389,-0.01405703,0.01533718,
