製品名,ワイヤレス筋電センサ（乾式）,
計測時ID,2,
計測開始時刻,04/23 18:37:44,
サンプリング周波数,200,
シーケンス数,8843,
PGAゲイン,x12,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,
ファイル保存形式,演算データ,
シーケンス番号,EMG01[ｍV],
969,-0.00696697,
970,-0.01189062,
971,-0.00091088,
972,0.00507136,
973,-0.00179713,
974,-0.00908414,
975,-0.00760704,
976,-0.00292957,
977,-0.00612995,
978,-0.0017479,
979,-0.00482518,
980,0.00004924,
981,0.00428358,
982,-0.00470209,
983,-0.00440667,
984,-0.00704082,
985,-0.0102412,
986,-0.00226488,
987,0.00150171,
988,-0.00977345,
989,-0.00696697,
990,0.00576067,
991,-0.00709006,
992,-0.00723777,
993,-0.005933,
994,0.00829636,
995,-0.01312153,
996,-0.00238797,
997,0.00004924,
998,-0.01750359,
999,-0.02033469,
1000,-0.00219103,
1001,0.00366812,
1002,0.00150171,
1003,0.00128015,
1004,-0.00834559,
1005,-0.00733624,
1006,-0.00083702,
1007,-0.0096996,
1008,-0.00022156,
1009,-0.00285572,
1010,-0.01408165,
1011,-0.0051206,
1012,-0.00630228,
1013,-0.00268339,
1014,-0.00167404,
1015,-0.01179215,
1016,-0.00654846,
1017,0.00051698,
1018,0.00278186,
1019,0.00302805,
1020,0.00347118,
1021,-0.00706544,
1022,0.00192022,
1023,-0.00408663,
1024,-0.01196448,
1025,-0.01395856,
1026,-0.0093057,
1027,0.00278186,
1028,-0.01262917,
1029,-0.00275725,
1030,0.00248644,
1031,-0.00017233,
1032,0.00167404,
1033,-0.00064007,
1034,-0.00150171,
1035,-0.00807479,
1036,-0.00950265,
1037,-0.00829636,
1038,0.00177252,
1039,-0.00871487,
1040,-0.01474634,
1041,-0.01541103,
1042,-0.00132939,
1043,-0.00790246,
1044,0.00192022,
1045,-0.0025603,
1046,-0.0087641,
1047,0.00696697,
1048,-0.01056124,
1049,-0.00962574,
1050,-0.01088127,
1051,-0.00445591,
1052,-0.00278186,
1053,-0.0096996,
1054,-0.00785323,
1055,-0.00275725,
1056,-0.00009847,
1057,-0.00366812,
1058,-0.00019695,
1059,-0.01080742,
1060,0.00078778,
1061,-0.00531755,
1062,-0.004579,
1063,0.00324961,
1064,0.00130477,
1065,0.00041851,
1066,-0.01198909,
1067,0.00130477,
1068,-0.01203833,
1069,-0.00706544,
1070,0.00891181,
1071,-0.00856716,
1072,-0.01777439,
1073,-0.01346619,
1074,-0.00334808,
1075,-0.00322499,
1076,-0.00241259,
1077,-0.00612995,
1078,0.00859177,
1079,-0.01437707,
1080,0.00056622,
1081,-0.00435743,
1082,0.00275725,
1083,-0.01068433,
1084,-0.00206793,
1085,-0.01029043,
1086,0.00524369,
1087,-0.01474634,
